"114年03月26日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","28,000","15,000","1,000","0","42,000","674,750,000","15,445,000","102,000","289,000","0","15,258,000","5,250,805"," ",
="0051","元大中型100","0","0","0","0","0","6,500,000","367,000","0","0","0","367,000","30,907"," ",
="0052","富邦科技","8,000","0","0","0","8,000","20,750,000","1,135,000","0","0","0","1,135,000","215,019"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","4,082"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,913,500","390,000","0","0","0","390,000","36,337"," ",
="0056","元大高股息","55,000","0","0","0","55,000","2,840,758,500","95,970,000","2,962,000","0","0","98,932,000","9,339,924"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","6,238","X ",
="0061","元大寶滬深","0","0","0","0","0","37,779,000","993,000","0","0","0","993,000","154,936"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","2,936","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","2,316"," ",
="006205","富邦上証","0","0","0","0","0","35,234,750","1,604,000","0","0","0","1,604,000","171,155"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,069,500","895,000","0","0","0","895,000","71,013"," ",
="006207","復華滬深","0","0","0","0","0","8,098,000","730,000","0","0","0","730,000","54,860"," ",
="006208","富邦台50","70,000","0","2,000","0","68,000","492,385,000","44,239,000","528,000","0","0","44,767,000","3,561,938"," ",
="00631L","元大台灣50正2","2,408,000","59,000","31,000","0","2,436,000","36,521,000","6,857,000","13,000","0","0","6,870,000","1,486,161"," ",
="00632R","元大台灣50反1","6,121,000","33,000","10,000","0","6,144,000","275,801,932","28,718,000","400,000","0","0","29,118,000","6,727,719"," ",
="00633L","富邦上証正2","1,006,000","232,000","24,000","0","1,214,000","71,989,500","15,191,000","0","109,000","0","15,082,000","2,511,039"," ",
="00634R","富邦上証反1","56,000","0","0","0","56,000","11,689,000","43,000","0","0","0","43,000","99,460"," ",
="00635U","期元大S&P黃金","80,000","0","1,000","0","79,000","12,503,500","553,000","0","0","0","553,000","380,343"," ",
="00636","國泰中國A50","21,000","0","0","0","21,000","49,456,250","3,238,000","0","0","0","3,238,000","640,416"," ",
="00637L","元大滬深300正2","7,343,000","31,000","297,000","0","7,077,000","522,276,500","95,991,000","0","803,000","0","95,188,000","23,765,786"," ",
="00638R","元大滬深300反1","25,000","0","0","0","25,000","9,237,000","849,000","0","0","0","849,000","224,433"," ",
="00639","富邦深100","16,000","0","0","0","16,000","52,225,750","3,915,000","0","0","0","3,915,000","581,425"," ",
="00640L","富邦日本正2","118,000","4,000","1,000","0","121,000","3,729,750","622,000","0","0","0","622,000","165,192"," ",
="00641R","富邦日本反1","197,000","0","0","0","197,000","14,314,500","300,000","0","0","0","300,000","395,452"," ",
="00642U","期元大S&P石油","62,000","3,000","0","0","65,000","35,330,250","2,516,000","0","0","0","2,516,000","1,147,970"," ",
="00643","群益深証中小","0","0","0","0","0","31,643,250","5,061,000","0","100,000","0","4,961,000","1,201,894"," ",
="00645","富邦日本","1,000","0","0","0","1,000","16,499,250","1,137,000","0","0","0","1,137,000","171,230"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","141,246,250","14,301,000","0","0","0","14,301,000","1,527,309"," ",
