"114年01月21日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","27,000","20,000","1,000","0","46,000","560,250,000","22,416,000","100,000","461,000","0","22,055,000","3,295,127"," ",
="0051","元大中型100","0","0","0","0","0","6,125,000","383,000","0","0","0","383,000","31,301"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,000,000","809,000","0","0","0","809,000","261,292"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","4,713"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,163,500","386,000","0","0","0","386,000","47,716"," ",
="0056","元大高股息","24,000","22,000","8,000","0","38,000","2,695,758,500","104,099,000","56,000","0","0","104,155,000","15,159,268"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,124","X ",
="0061","元大寶滬深","0","0","0","0","0","38,154,000","1,110,000","0","0","0","1,110,000","185,350"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","2,816"," ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","3,018"," ",
="006205","富邦上証","0","0","0","0","0","39,359,750","1,690,000","0","0","0","1,690,000","226,391"," ",
="006206","元大上證50","2,000","0","0","0","2,000","11,319,500","883,000","0","0","0","883,000","39,524"," ",
="006207","復華滬深","0","0","0","0","0","8,348,000","796,000","0","0","0","796,000","47,642"," ",
="006208","富邦台50","10,000","1,000","3,000","0","8,000","421,385,000","52,283,000","0","570,000","0","51,713,000","3,510,877"," ",
="00631L","元大台灣50正2","2,385,000","49,000","51,000","0","2,383,000","33,271,000","6,916,000","0","79,000","0","6,837,000","1,498,726"," ",
="00632R","元大台灣50反1","5,169,000","18,000","36,000","0","5,151,000","283,676,932","28,054,000","131,000","0","0","28,185,000","7,536,654"," ",
="00633L","富邦上証正2","526,000","3,000","7,000","0","522,000","73,489,500","14,457,000","0","24,000","0","14,433,000","2,715,250"," ",
="00634R","富邦上証反1","61,000","0","0","0","61,000","11,689,000","43,000","0","0","0","43,000","89,914"," ",
="00635U","期元大S&P黃金","29,000","0","0","0","29,000","11,003,500","558,000","0","0","0","558,000","236,417"," ",
="00636","國泰中國A50","24,000","0","0","0","24,000","48,331,250","2,212,000","0","0","0","2,212,000","506,536"," ",
="00637L","元大滬深300正2","4,674,000","16,000","387,000","0","4,303,000","532,276,500","76,561,000","0","1,127,000","0","75,434,000","26,438,623"," ",
="00638R","元大滬深300反1","45,000","0","0","0","45,000","8,987,000","849,000","0","0","0","849,000","254,519"," ",
="00639","富邦深100","122,000","0","0","0","122,000","60,975,750","4,245,000","0","0","0","4,245,000","539,302"," ",
="00640L","富邦日本正2","186,000","2,000","2,000","0","186,000","4,479,750","608,000","0","0","0","608,000","121,571"," ",
="00641R","富邦日本反1","278,000","0","0","0","278,000","13,314,500","0","0","0","0","0","210,756"," ",
="00642U","期元大S&P石油","164,000","1,000","4,000","0","161,000","25,080,250","2,412,000","0","0","0","2,412,000","939,344"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","28,643,250","3,327,000","0","45,000","0","3,282,000","1,702,004"," ",
="00645","富邦日本","1,000","0","0","0","1,000","19,999,250","916,000","0","0","0","916,000","162,218"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","126,246,250","11,123,000","2,331,000","0","0","13,454,000","1,633,092"," ",
="00647L","元大S&P500正2","6,000","0","0","0","6,000","2,854,000","219,000","0","0","0","219,000","86,640"," ",
="00648R","元大S&P500反1","267,000","0","0","0","267,000","36,672,000","2,811,000","0","0","0","2,811,000","306,615"," ",
="00650L","復華香港正2","3,189,000","32,000","7,000","0","3,214,000","90,084,500","26,654,000","0","48,000","0","26,606,000","4,535,067"," ",
="00651R","復華香港反1","14,000","0","1,000","0","13,000","6,423,000","75,000","0","0","0","75,000","150,862"," ",
="00652","富邦印度","8,000","0","0","0","8,000","24,383,750","1,791,000","0","1,000","0","1,790,000","123,336"," ",
="00653L","富邦印度正2","35,000","0","1,000","0","34,000","4,975,750","352,000","4,000","0","0","356,000","101,296"," ",
="00654R","富邦印度反1","146,000","0","0","0","146,000","5,241,500","20,000","0","0","0","20,000","63,474"," ",
="00655L","國泰中國A50正2","307,000","3,000","9,000","0","301,000","39,239,500","8,299,000","0","0","0","8,299,000","1,745,242"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,214,250","9,000","0","0","0","9,000","136,729"," ",
="00657","國泰日經225","0","0","0","0","0","2,396,000","243,000","0","0","0","243,000","31,836"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","3,790"," ",
="00661","元大日經225","0","0","0","0","0","6,981,250","717,000","2,000","0","0","719,000","91,585"," ",
="00662","富邦NASDAQ","18,000","0","0","0","18,000","133,882,250","10,592,000","1,825,000","0","0","12,417,000","1,452,976"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","17,178"," ",
="00664R","國泰臺灣加權反1","571,000","0","1,000","0","570,000","147,018,750","21,861,000","528,000","0","0","22,389,000","3,885,436"," ",
="00665L","富邦恒生國企正2","4,680,000","360,000","70,000","0","4,970,000","210,491,250","75,867,000","0","0","0","75,867,000","8,329,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","2,281,000","8,000","0","0","0","8,000","47,012"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","116,000","0","0","0","116,000","69,772"," ",
="00669R","國泰美國道瓊反1","167,000","2,000","0","0","169,000","51,529,250","2,900,000","0","0","0","2,900,000","560,235"," ",
="00670L","富邦NASDAQ正2","1,132,000","4,000","0","0","1,136,000","15,411,250","982,000","0","0","0","982,000","418,191"," ",
="00671R","富邦NASDAQ反1","2,914,000","0","24,000","0","2,890,000","101,596,000","11,044,000","0","0","0","11,044,000","1,815,903"," ",
="00673R","期元大S&P原油反1","130,000","0","0","0","130,000","0","14,866,000","0","0","0","14,866,000","7,449,750","X ",
="00674R","期元大S&P黃金反1","3,000","0","0","0","3,000","12,025,750","344,000","0","0","0","344,000","141,116"," ",
="00675L","富邦臺灣加權正2","1,056,000","10,000","36,000","0","1,030,000","37,321,500","8,735,000","102,000","330,000","0","8,507,000","1,293,778"," ",
="00676R","富邦臺灣加權反1","11,000","0","0","0","11,000","128,502,750","1,981,000","972,000","0","0","2,953,000","2,582,403"," ",
="00678","群益那斯達克生技","0","0","0","0","0","1,862,000","234,000","0","68,000","0","166,000","142,929"," ",
="00680L","元大美債20正2","602,000","239,000","65,000","0","776,000","1,104,644,000","220,381,000","0","199,000","0","220,182,000","13,594,632"," ",
="00681R","元大美債20反1","0","0","0","0","0","2,898,500","72,000","0","0","0","72,000","109,201"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","4,337"," ",
="00683L","期元大美元指正2","25,000","0","0","0","25,000","3,233,500","150,000","0","0","0","150,000","53,951"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","12,724"," ",
="00685L","群益臺灣加權正2","161,000","10,000","0","0","171,000","5,659,750","1,071,000","0","15,000","0","1,056,000","258,081"," ",
="00686R","群益臺灣加權反1","0","0","0","0","0","20,069,000","27,000","0","0","0","27,000","417,446"," ",
="00688L","國泰20年美債正2","820,000","20,000","102,000","0","738,000","503,778,750","101,316,000","0","0","0","101,316,000","7,075,263"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,222,250","0","0","0","0","0","65,492"," ",
="00690","兆豐藍籌30","0","0","0","0","0","19,832,500","1,193,000","0","0","0","1,193,000","261,325"," ",
="00692","富邦公司治理","0","0","0","0","0","173,445,000","7,654,000","0","0","0","7,654,000","633,952"," ",
="00693U","期街口S&P黃豆","0","0","0","0","0","9,166,500","489,000","0","0","0","489,000","103,387"," ",
="00700","富邦恒生國企","0","0","0","0","0","10,995,750","967,000","0","0","0","967,000","105,704"," ",
="00701","國泰股利精選30","0","0","0","0","0","50,847,750","2,211,000","0","197,000","0","2,014,000","698,941"," ",
="00702","國泰標普低波高息","0","0","0","0","0","1,297,000","1,000","0","0","0","1,000","18,189"," ",
="00703","台新MSCI中國","0","0","0","0","0","3,637,500","32,000","0","0","0","32,000","47,562"," ",
="00706L","期元大S&P日圓正2","223,000","0","0","0","223,000","0","0","0","0","0","0","0","XV ",
="00707R","期元大S&P日圓反1","0","0","0","0","0","1,588,750","0","0","0","0","0","113","X ",
="00708L","期元大S&P黃金正2","198,000","0","6,000","0","192,000","10,768,250","1,720,000","0","0","0","1,720,000","282,658"," ",
="00709","富邦歐洲","0","0","0","0","0","1,990,000","66,000","0","0","0","66,000","13,320"," ",
="00710B","復華彭博非投等債","0","0","0","0","0","73,440,250","582,000","0","0","0","582,000","84,541"," ",
="00711B","復華彭博新興債","0","0","0","0","0","236,815,250","241,000","0","0","0","241,000","59,018"," ",
="00712","復華富時不動產","8,000","2,000","0","0","10,000","966,377,750","39,221,000","0","1,782,000","0","37,439,000","6,024,518"," ",
="00713","元大台灣高息低波","0","0","0","0","0","569,003,000","34,940,000","0","500,000","0","34,440,000","3,302,449"," ",
="00714","群益道瓊美國地產","0","0","0","0","0","7,141,750","397,000","50,000","0","0","447,000","93,554"," ",
="00715L","期街口布蘭特正2","13,182,000","248,000","706,000","0","12,724,000","76,721,000","9,037,000","0","118,000","0","8,919,000","8,108,702"," ",
="00717","富邦美國特別股","0","0","0","0","0","40,651,250","417,000","0","108,000","0","309,000","45,992"," ",
="00728","第一金工業30","0","0","0","0","0","12,105,750","334,000","0","0","0","334,000","68,386"," ",
="00730","富邦臺灣優質高息","0","0","0","0","0","21,636,000","1,401,000","0","500,000","0","901,000","109,786"," ",
="00731","復華富時高息低波","0","0","0","0","0","17,275,000","1,023,000","180,000","100,000","0","1,103,000","264,696"," ",
="00733","富邦臺灣中小","19,000","1,000","0","0","20,000","36,866,500","4,338,000","93,000","0","0","4,431,000","350,700"," ",
="00735","國泰臺韓科技","0","0","0","0","0","5,072,250","224,000","0","0","0","224,000","70,124"," ",
="00736","國泰新興市場","0","0","0","0","0","1,306,750","53,000","0","0","0","53,000","30,737"," ",
="00737","國泰AI機器人","0","0","0","0","0","5,009,500","405,000","10,000","0","0","415,000","31,624"," ",
="00738U","期元大道瓊白銀","6,000","0","0","0","6,000","15,074,750","705,000","0","0","0","705,000","255,599"," ",
="00739","元大MSCI A股","0","0","0","0","0","8,372,000","132,000","0","0","0","132,000","18,990"," ",
="00752","中信中國50","12,000","0","0","0","12,000","99,054,000","6,931,000","0","0","0","6,931,000","654,404"," ",
="00753L","中信中國50正2","5,949,000","62,000","166,000","0","5,845,000","300,164,250","36,928,000","0","396,000","0","36,532,000","8,826,079"," ",
="00757","統一FANG+","79,000","0","0","0","79,000","100,123,500","8,308,000","417,000","0","0","8,725,000","1,891,250"," ",
="00762","元大全球AI","0","0","0","0","0","12,437,000","493,000","0","6,000","0","487,000","91,468"," ",
="00763U","期街口道瓊銅","2,000","0","0","0","2,000","7,641,250","272,000","0","0","0","272,000","54,371"," ",
