"114年03月10日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","133,000","10,000","13,000","0","130,000","642,625,000","30,290,000","3,279,000","1,992,000","0","31,577,000","5,756,478"," ",
="0051","元大中型100","0","0","0","0","0","6,375,000","383,000","0","0","0","383,000","35,895"," ",
="0052","富邦科技","5,000","0","0","0","5,000","20,375,000","1,203,000","15,000","5,000","0","1,213,000","279,364"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","4,944"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,913,500","388,000","0","0","0","388,000","40,473"," ",
="0056","元大高股息","37,000","5,000","1,000","0","41,000","2,772,633,500","89,838,000","982,000","0","0","90,820,000","10,942,851"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","6,754","X ",
="0061","元大寶滬深","0","0","0","0","0","38,029,000","993,000","0","0","0","993,000","150,172"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,224","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","2,204"," ",
="006205","富邦上証","0","0","0","0","0","35,484,750","1,601,000","0","0","0","1,601,000","190,152"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,319,500","895,000","0","0","0","895,000","58,169"," ",
="006207","復華滬深","0","0","0","0","0","8,098,000","729,000","0","0","0","729,000","59,874"," ",
="006208","富邦台50","8,000","0","2,000","0","6,000","479,385,000","52,128,000","1,000","0","0","52,129,000","4,428,855"," ",
="00631L","元大台灣50正2","2,021,000","110,000","68,000","0","2,063,000","36,521,000","6,649,000","117,000","0","0","6,766,000","1,631,615"," ",
="00632R","元大台灣50反1","5,953,000","125,000","11,000","0","6,067,000","274,551,932","32,343,000","655,000","0","0","32,998,000","6,825,601"," ",
="00633L","富邦上証正2","879,000","10,000","226,000","0","663,000","72,864,500","16,501,000","43,000","0","0","16,544,000","2,184,951"," ",
="00634R","富邦上証反1","57,000","0","0","0","57,000","11,689,000","43,000","0","0","0","43,000","80,805"," ",
="00635U","期元大S&P黃金","78,000","0","7,000","0","71,000","11,753,500","1,052,000","0","0","0","1,052,000","366,643"," ",
="00636","國泰中國A50","21,000","0","0","0","21,000","47,206,250","2,217,000","0","0","0","2,217,000","490,952"," ",
="00637L","元大滬深300正2","6,128,000","12,000","1,382,000","0","4,758,000","527,401,500","99,431,000","0","0","0","99,431,000","23,629,200"," ",
="00638R","元大滬深300反1","17,000","0","0","0","17,000","8,987,000","849,000","0","0","0","849,000","190,023"," ",
="00639","富邦深100","96,000","0","0","0","96,000","52,475,750","3,915,000","0","0","0","3,915,000","618,568"," ",
="00640L","富邦日本正2","116,000","1,000","6,000","0","111,000","3,979,750","622,000","0","0","0","622,000","149,790"," ",
="00641R","富邦日本反1","217,000","14,000","28,000","0","203,000","13,064,500","0","0","0","0","0","381,699"," ",
="00642U","期元大S&P石油","37,000","2,000","5,000","0","34,000","34,580,250","2,516,000","0","0","0","2,516,000","1,067,277"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","31,768,250","5,412,000","659,000","0","0","6,071,000","1,207,047"," ",
="00645","富邦日本","1,000","0","0","0","1,000","18,874,250","1,127,000","0","0","0","1,127,000","167,860"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","136,371,250","11,578,000","625,000","0","0","12,203,000","1,774,064"," ",
="00647L","元大S&P500正2","8,000","8,000","0","0","16,000","2,604,000","265,000","120,000","0","0","385,000","84,480"," ",
="00648R","元大S&P500反1","436,000","21,000","0","0","457,000","36,672,000","1,794,000","0","0","0","1,794,000","453,201"," ",
="00650L","復華香港正2","7,648,000","175,000","1,541,000","0","6,282,000","60,084,500","17,758,000","0","0","0","17,758,000","6,275,800"," ",
="00651R","復華香港反1","13,000","0","0","0","13,000","13,048,000","1,522,000","0","0","0","1,522,000","936,930"," ",
="00652","富邦印度","7,000","0","0","0","7,000","25,383,750","2,268,000","16,000","0","0","2,284,000","172,226"," ",
="00653L","富邦印度正2","30,000","0","0","0","30,000","5,850,750","678,000","6,000","0","0","684,000","145,826"," ",
="00654R","富邦印度反1","169,000","0","0","0","169,000","5,241,500","19,000","0","0","0","19,000","79,788"," ",
="00655L","國泰中國A50正2","418,000","0","90,000","0","328,000","39,239,500","9,027,000","0","0","0","9,027,000","1,629,711"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","111,920"," ",
="00657","國泰日經225","0","0","0","0","0","2,771,000","180,000","0","0","0","180,000","99,088"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","12,273"," ",
="00661","元大日經225","0","0","0","0","0","9,231,250","715,000","0","0","0","715,000","62,004"," ",
="00662","富邦NASDAQ","5,000","1,000","0","0","6,000","154,382,250","14,228,000","613,000","0","0","14,841,000","1,720,389"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","16,349"," ",
="00664R","國泰臺灣加權反1","954,000","1,000","8,000","0","947,000","140,268,750","20,816,000","0","0","0","20,816,000","4,110,216"," ",
="00665L","富邦恒生國企正2","16,401,000","557,000","4,942,000","0","12,016,000","153,241,250","56,579,000","24,000","354,000","0","56,249,000","5,047,500"," ",
="00666R","富邦恒生國企反1","1,000","0","0","0","1,000","4,156,000","245,000","0","0","0","245,000","407,250"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","150,000","0","0","0","150,000","70,587"," ",
="00669R","國泰美國道瓊反1","536,000","0","100,000","0","436,000","52,029,250","1,626,000","0","0","0","1,626,000","674,763"," ",
="00670L","富邦NASDAQ正2","897,000","13,000","11,000","0","899,000","21,036,250","1,251,000","0","0","0","1,251,000","593,251"," ",
="00671R","富邦NASDAQ反1","3,008,000","23,000","5,000","0","3,026,000","99,471,000","10,408,000","0","0","0","10,408,000","2,287,727"," ",
="00673R","期元大S&P原油反1","103,000","0","0","0","103,000","0","5,358,000","0","1,514,000","0","3,844,000","7,180,982","X ",
="00674R","期元大S&P黃金反1","6,000","0","0","0","6,000","13,650,750","723,000","0","0","0","723,000","406,325"," ",
="00675L","富邦臺灣加權正2","1,101,000","51,000","338,000","0","814,000","42,071,500","9,447,000","66,000","220,000","0","9,293,000","1,599,377"," ",
="00676R","富邦臺灣加權反1","27,000","0","0","0","27,000","20,958,420","0","0","0","0","0","1,955,513"," ",
="00678","群益那斯達克生技","0","0","0","0","0","2,112,000","212,000","0","0","0","212,000","141,075"," ",
="00680L","元大美債20正2","1,652,000","167,000","260,000","0","1,559,000","988,644,000","190,377,000","0","0","0","190,377,000","13,688,409"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,023,500","72,000","0","0","0","72,000","88,234"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","9,296"," ",
="00683L","期元大美元指正2","14,000","0","0","0","14,000","3,233,500","150,000","0","0","0","150,000","35,424"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","19,269"," ",
="00685L","群益臺灣加權正2","118,000","3,000","18,000","0","103,000","6,659,750","1,065,000","10,000","0","0","1,075,000","371,147"," ",
="00686R","群益臺灣加權反1","0","0","0","0","0","20,819,000","735,000","0","0","0","735,000","827,032"," ",
="00688L","國泰20年美債正2","898,000","5,000","130,000","0","773,000","442,153,750","94,055,000","0","1,936,000","0","92,119,000","6,452,256"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,222,250","0","0","0","0","0","36,779","X ",
="00690","兆豐藍籌30","0","0","0","0","0","22,457,500","1,126,000","9,000","0","0","1,135,000","405,696"," ",
="00692","富邦公司治理","0","0","0","0","0","176,820,000","10,378,000","91,000","0","0","10,469,000","693,763"," ",
