"114年02月19日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","154,000","13,000","18,000","0","149,000","586,500,000","28,619,000","475,000","114,000","0","28,980,000","4,572,773"," ",
="0051","元大中型100","0","0","0","0","0","6,375,000","383,000","0","0","0","383,000","38,625"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,000,000","875,000","5,000","0","0","880,000","311,110"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","5,368"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,913,500","388,000","0","0","0","388,000","47,564"," ",
="0056","元大高股息","64,000","5,000","13,000","0","56,000","2,734,508,500","91,785,000","689,000","500,000","0","91,974,000","15,755,062"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,409"," ",
="0061","元大寶滬深","0","0","0","0","0","38,029,000","1,065,000","0","5,000","0","1,060,000","160,176"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,298","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","3,364"," ",
="006205","富邦上証","0","0","0","0","0","35,859,750","1,601,000","0","0","0","1,601,000","204,026"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,319,500","895,000","0","0","0","895,000","51,117"," ",
="006207","復華滬深","0","0","0","0","0","8,223,000","786,000","0","0","0","786,000","51,861"," ",
="006208","富邦台50","8,000","0","0","0","8,000","447,260,000","53,985,000","20,000","0","0","54,005,000","4,316,494"," ",
="00631L","元大台灣50正2","2,430,000","24,000","29,000","0","2,425,000","30,146,000","6,444,000","1,000","35,000","0","6,410,000","1,571,536"," ",
="00632R","元大台灣50反1","5,199,000","4,000","46,000","0","5,157,000","291,301,932","32,859,000","0","1,000","0","32,858,000","6,413,022"," ",
="00633L","富邦上証正2","1,155,000","48,000","443,000","0","760,000","72,364,500","15,493,000","0","0","0","15,493,000","2,607,525"," ",
="00634R","富邦上証反1","61,000","0","0","0","61,000","11,689,000","43,000","0","0","0","43,000","102,659"," ",
="00635U","期元大S&P黃金","61,000","2,000","5,000","0","58,000","11,003,500","823,000","31,000","0","0","854,000","303,767"," ",
="00636","國泰中國A50","21,000","0","0","0","21,000","47,456,250","2,217,000","0","0","0","2,217,000","462,030"," ",
="00637L","元大滬深300正2","7,432,000","52,000","1,062,000","0","6,422,000","522,276,500","85,404,000","1,196,000","9,000","0","86,591,000","26,245,401"," ",
="00638R","元大滬深300反1","36,000","0","1,000","0","35,000","8,987,000","849,000","0","0","0","849,000","239,405"," ",
="00639","富邦深100","95,000","1,000","0","0","96,000","57,350,750","3,915,000","0","0","0","3,915,000","560,710"," ",
="00640L","富邦日本正2","190,000","0","20,000","0","170,000","3,979,750","646,000","0","0","0","646,000","130,365"," ",
="00641R","富邦日本反1","245,000","0","0","0","245,000","13,314,500","0","0","0","0","0","293,465"," ",
="00642U","期元大S&P石油","146,000","0","0","0","146,000","25,330,250","2,416,000","0","0","0","2,416,000","866,468"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","30,768,250","5,109,000","0","0","0","5,109,000","1,292,309"," ",
="00645","富邦日本","1,000","0","0","0","1,000","19,499,250","1,066,000","0","0","0","1,066,000","190,289"," ",
="00646","元大S&P500","6,000","0","0","0","6,000","129,621,250","14,177,000","33,000","0","0","14,210,000","2,110,041"," ",
="00647L","元大S&P500正2","4,000","0","0","0","4,000","2,479,000","234,000","0","0","0","234,000","78,114"," ",
="00648R","元大S&P500反1","268,000","2,000","1,000","0","269,000","36,672,000","1,794,000","0","0","0","1,794,000","371,360"," ",
="00650L","復華香港正2","8,305,000","409,000","310,000","0","8,404,000","66,834,500","20,245,000","0","310,000","0","19,935,000","5,353,527"," ",
="00651R","復華香港反1","14,000","0","1,000","0","13,000","9,798,000","769,000","0","0","0","769,000","413,175"," ",
="00652","富邦印度","4,000","0","0","0","4,000","24,883,750","2,200,000","10,000","0","0","2,210,000","155,523"," ",
="00653L","富邦印度正2","17,000","0","0","0","17,000","5,475,750","604,000","3,000","0","0","607,000","120,988"," ",
="00654R","富邦印度反1","159,000","0","0","0","159,000","5,241,500","20,000","0","0","0","20,000","67,641"," ",
="00655L","國泰中國A50正2","515,000","5,000","13,000","0","507,000","38,614,500","7,991,000","0","0","0","7,991,000","1,794,339"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,089,250","9,000","0","0","0","9,000","131,106"," ",
="00657","國泰日經225","0","0","0","0","0","2,396,000","165,000","0","0","0","165,000","61,855"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","5,210"," ",
="00661","元大日經225","0","0","0","0","0","8,606,250","719,000","0","0","0","719,000","66,457"," ",
="00662","富邦NASDAQ","10,000","0","0","0","10,000","140,382,250","10,443,000","748,000","275,000","0","10,916,000","1,701,373"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","15,862"," ",
="00664R","國泰臺灣加權反1","545,000","1,000","0","0","546,000","152,643,750","22,064,000","350,000","0","0","22,414,000","3,828,080"," ",
="00665L","富邦恒生國企正2","13,945,000","370,000","866,000","0","13,449,000","171,241,250","62,873,000","0","759,000","0","62,114,000","6,382,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","2,531,000","20,000","50,000","0","0","70,000","162,219"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,883,250","130,000","0","0","0","130,000","62,319"," ",
="00669R","國泰美國道瓊反1","430,000","0","0","0","430,000","52,404,250","2,026,000","0","4,000","0","2,022,000","523,004"," ",
="00670L","富邦NASDAQ正2","1,134,000","4,000","6,000","0","1,132,000","14,661,250","991,000","5,000","0","0","996,000","424,962"," ",
="00671R","富邦NASDAQ反1","2,782,000","5,000","15,000","0","2,772,000","106,846,000","10,408,000","0","0","0","10,408,000","1,807,688"," ",
="00673R","期元大S&P原油反1","130,000","0","0","0","130,000","0","13,011,000","0","255,000","0","12,756,000","8,700,704","X ",
="00674R","期元大S&P黃金反1","20,000","27,000","0","0","47,000","13,400,750","777,000","86,000","0","0","863,000","269,093"," ",
="00675L","富邦臺灣加權正2","1,062,000","46,000","33,000","0","1,075,000","35,696,500","8,687,000","0","0","0","8,687,000","1,513,533"," ",
="00676R","富邦臺灣加權反1","0","4,000","0","0","4,000","22,083,420","0","0","0","0","0","2,731,363"," ",
="00678","群益那斯達克生技","0","0","0","0","0","1,862,000","197,000","1,000","0","0","198,000","132,527"," ",
="00680L","元大美債20正2","958,000","10,000","100,000","0","868,000","1,049,019,000","206,707,000","0","0","0","206,707,000","12,051,237"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,023,500","72,000","0","0","0","72,000","112,868"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","8,306"," ",
="00683L","期元大美元指正2","25,000","0","1,000","0","24,000","3,233,500","150,000","0","0","0","150,000","38,472"," ",
