"114年02月25日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","89,000","9,000","6,000","0","92,000","601,500,000","31,696,000","605,000","2,465,000","0","29,836,000","4,885,862"," ",
="0051","元大中型100","0","0","0","0","0","6,375,000","383,000","0","0","0","383,000","38,702"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,125,000","885,000","0","0","0","885,000","312,704"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","5,317"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,913,500","388,000","0","0","0","388,000","46,427"," ",
="0056","元大高股息","55,000","5,000","17,000","0","43,000","2,737,008,500","88,274,000","2,085,000","1,355,000","0","89,004,000","14,613,386"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,597","X ",
="0061","元大寶滬深","0","0","0","0","0","38,029,000","1,060,000","0","0","0","1,060,000","160,425"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,332","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","3,101"," ",
="006205","富邦上証","0","0","0","0","0","35,484,750","1,601,000","0","0","0","1,601,000","210,701"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,319,500","895,000","0","0","0","895,000","51,206"," ",
="006207","復華滬深","0","0","0","0","0","8,098,000","786,000","0","0","0","786,000","51,543"," ",
="006208","富邦台50","13,000","0","4,000","0","9,000","453,385,000","50,815,000","304,000","0","0","51,119,000","4,362,292"," ",
="00631L","元大台灣50正2","2,285,000","11,000","49,000","0","2,247,000","30,896,000","6,371,000","0","0","0","6,371,000","1,579,737"," ",
="00632R","元大台灣50反1","5,387,000","58,000","6,000","0","5,439,000","289,301,932","34,144,000","0","0","0","34,144,000","6,719,736"," ",
="00633L","富邦上証正2","867,000","6,000","18,000","0","855,000","72,364,500","15,907,000","248,000","249,000","0","15,906,000","2,449,346"," ",
="00634R","富邦上証反1","60,000","0","0","0","60,000","11,689,000","43,000","0","0","0","43,000","97,481"," ",
="00635U","期元大S&P黃金","62,000","6,000","1,000","0","67,000","11,253,500","1,052,000","0","0","0","1,052,000","326,071"," ",
="00636","國泰中國A50","21,000","0","0","0","21,000","47,206,250","2,217,000","0","0","0","2,217,000","480,567"," ",
="00637L","元大滬深300正2","6,578,000","278,000","758,000","0","6,098,000","522,276,500","92,922,000","1,346,000","0","0","94,268,000","24,981,125"," ",
="00638R","元大滬深300反1","17,000","0","0","0","17,000","8,987,000","849,000","0","0","0","849,000","202,057"," ",
="00639","富邦深100","96,000","0","0","0","96,000","52,850,750","3,915,000","0","0","0","3,915,000","580,548"," ",
="00640L","富邦日本正2","154,000","8,000","0","0","162,000","3,979,750","646,000","0","0","0","646,000","139,939"," ",
="00641R","富邦日本反1","246,000","0","1,000","0","245,000","13,064,500","0","0","0","0","0","329,026"," ",
="00642U","期元大S&P石油","109,000","0","0","0","109,000","26,455,250","2,416,000","0","0","0","2,416,000","806,124"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","30,643,250","5,121,000","0","0","0","5,121,000","1,222,748"," ",
="00645","富邦日本","2,000","0","0","0","2,000","19,499,250","1,066,000","0","0","0","1,066,000","185,987"," ",
="00646","元大S&P500","6,000","0","0","0","6,000","131,871,250","14,374,000","0","0","0","14,374,000","1,850,247"," ",
="00647L","元大S&P500正2","9,000","6,000","4,000","0","11,000","2,479,000","234,000","0","0","0","234,000","77,934"," ",
="00648R","元大S&P500反1","309,000","0","0","0","309,000","36,672,000","1,794,000","0","0","0","1,794,000","391,785"," ",
="00650L","復華香港正2","8,636,000","323,000","293,000","0","8,666,000","63,084,500","18,934,000","0","385,000","0","18,549,000","5,781,462"," ",
="00651R","復華香港反1","12,000","1,000","0","0","13,000","11,173,000","1,683,000","1,000","0","0","1,684,000","542,387"," ",
="00652","富邦印度","4,000","0","0","0","4,000","25,383,750","2,220,000","10,000","0","0","2,230,000","156,943"," ",
="00653L","富邦印度正2","31,000","2,000","0","0","33,000","5,600,750","632,000","4,000","0","0","636,000","125,554"," ",
="00654R","富邦印度反1","158,000","0","0","0","158,000","5,241,500","20,000","17,000","0","0","37,000","67,047"," ",
="00655L","國泰中國A50正2","601,000","0","13,000","0","588,000","38,614,500","8,513,000","210,000","0","0","8,723,000","1,723,062"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,089,250","9,000","0","0","0","9,000","130,553"," ",
="00657","國泰日經225","0","0","0","0","0","2,646,000","165,000","0","0","0","165,000","84,192"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","8,728"," ",
="00661","元大日經225","0","0","0","0","0","9,231,250","719,000","0","4,000","0","715,000","68,647"," ",
="00662","富邦NASDAQ","10,000","0","1,000","0","9,000","144,132,250","11,002,000","701,000","0","0","11,703,000","1,622,782"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","15,337"," ",
="00664R","國泰臺灣加權反1","549,000","18,000","0","0","567,000","152,268,750","22,206,000","0","239,000","0","21,967,000","3,873,455"," ",
="00665L","富邦恒生國企正2","15,633,000","1,007,000","780,000","0","15,860,000","158,741,250","61,010,000","5,000","0","0","61,015,000","2,481,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","3,906,000","193,000","0","0","0","193,000","226,446"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,883,250","130,000","0","0","0","130,000","63,432"," ",
="00669R","國泰美國道瓊反1","425,000","2,000","2,000","0","425,000","52,404,250","2,022,000","0","0","0","2,022,000","543,462"," ",
="00670L","富邦NASDAQ正2","1,094,000","3,000","40,000","0","1,057,000","15,661,250","1,011,000","294,000","0","0","1,305,000","425,517"," ",
="00671R","富邦NASDAQ反1","2,844,000","15,000","20,000","0","2,839,000","105,596,000","10,408,000","0","0","0","10,408,000","1,964,645"," ",
="00673R","期元大S&P原油反1","117,000","0","0","0","117,000","0","12,302,000","0","929,000","0","11,373,000","7,947,968","X ",
="00674R","期元大S&P黃金反1","22,000","0","18,000","0","4,000","13,650,750","855,000","0","116,000","0","739,000","303,874"," ",
="00675L","富邦臺灣加權正2","1,111,000","39,000","131,000","0","1,019,000","35,696,500","8,718,000","6,000","0","0","8,724,000","1,511,273"," ",
="00676R","富邦臺灣加權反1","12,000","0","0","0","12,000","21,708,420","0","0","0","0","0","2,555,804"," ",
="00678","群益那斯達克生技","0","0","0","0","0","1,987,000","212,000","0","0","0","212,000","135,042"," ",
="00680L","元大美債20正2","1,092,000","294,000","94,000","0","1,292,000","1,037,019,000","207,323,000","0","1,100,000","0","206,223,000","12,273,921"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,023,500","72,000","0","0","0","72,000","70,878"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","8,328"," ",
="00683L","期元大美元指正2","24,000","0","0","0","24,000","3,233,500","150,000","0","0","0","150,000","36,769"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","16,853"," ",
="00685L","群益臺灣加權正2","122,000","5,000","15,000","0","112,000","5,159,750","1,256,000","5,000","0","0","1,261,000","323,781"," ",
="00686R","群益臺灣加權反1","0","0","0","0","0","21,319,000","718,000","0","0","0","718,000","730,492"," ",
="00688L","國泰20年美債正2","1,079,000","165,000","21,000","0","1,223,000","463,403,750","99,547,000","0","751,000","0","98,796,000","6,008,418"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,222,250","0","0","0","0","0","52,662","X ",
="00690","兆豐藍籌30","0","0","0","0","0","21,332,500","1,126,000","0","0","0","1,126,000","354,629"," ",
="00692","富邦公司治理","0","0","0","0","0","175,070,000","8,753,000","231,000","0","0","8,984,000","687,825"," ",
="00693U","期街口S&P黃豆","0","0","0","0","0","9,416,500","419,000","0","0","0","419,000","135,141"," ",
="00700","富邦恒生國企","1,000","0","0","1,000","0","14,745,750","1,463,000","0","0","0","1,463,000","434,741"," ",
="00701","國泰股利精選30","0","0","0","0","0","49,847,750","1,514,000","0","0","0","1,514,000","792,313"," ",
="00702","國泰標普低波高息","0","0","0","0","0","1,547,000","1,000","0","0","0","1,000","34,121","X ",
="00703","台新MSCI中國","0","0","0","0","0","3,762,500","41,000","0","0","0","41,000","71,319"," ",
="00706L","期元大S&P日圓正2","223,000","0","0","0","223,000","0","0","0","0","0","0","0","XV ",
="00707R","期元大S&P日圓反1","0","0","0","0","0","1,588,750","0","0","0","0","0","369","X ",
="00708L","期元大S&P黃金正2","458,000","5,000","1,000","0","462,000","10,018,250","1,367,000","0","54,000","0","1,313,000","461,544"," ",
="00709","富邦歐洲","0","0","0","0","0","1,990,000","66,000","0","0","0","66,000","19,299"," ",
="00710B","復華彭博非投等債","0","0","0","0","0","70,565,250","594,000","0","0","0","594,000","179,781"," ",
="00711B","復華彭博新興債","0","0","0","0","0","236,815,250","241,000","0","0","0","241,000","57,886"," ",
="00712","復華富時不動產","542,000","0","10,000","0","532,000","862,502,750","31,716,000","0","0","0","31,716,000","7,574,180"," ",
="00713","元大台灣高息低波","0","0","0","0","0","598,253,000","16,800,000","0","31,000","0","16,769,000","2,863,170"," ",
="00714","群益道瓊美國地產","0","0","0","0","0","7,141,750","447,000","0","0","0","447,000","96,484"," ",
="00715L","期街口布蘭特正2","12,107,000","523,000","104,000","0","12,526,000","90,096,000","9,051,000","0","0","0","9,051,000","5,852,071"," ",
="00717","富邦美國特別股","0","0","0","0","0","40,401,250","309,000","0","0","0","309,000","41,273","X ",
="00728","第一金工業30","0","0","0","0","0","11,855,750","382,000","0","0","0","382,000","60,016"," ",
="00730","富邦臺灣優質高息","0","0","0","0","0","20,386,000","838,000","0","0","0","838,000","120,781"," ",
="00731","復華富時高息低波","0","0","0","0","0","16,275,000","890,000","0","0","0","890,000","345,698"," ",
="00733","富邦臺灣中小","22,000","0","0","0","22,000","39,491,500","4,626,000","124,000","184,000","0","4,566,000","541,973"," ",
="00735","國泰臺韓科技","0","0","0","0","0","4,697,250","228,000","0","0","0","228,000","75,804"," ",
