"114年02月06日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","164,000","20,000","10,000","0","174,000","578,500,000","25,823,000","1,360,000","0","0","27,183,000","4,266,825"," ",
="0051","元大中型100","0","0","0","0","0","6,125,000","438,000","30,000","0","0","468,000","29,706"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,000,000","840,000","0","0","0","840,000","288,732"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","5,341"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,663,500","386,000","0","0","0","386,000","49,516"," ",
="0056","元大高股息","31,000","4,000","0","0","35,000","2,732,008,500","84,432,000","3,559,000","0","0","87,991,000","15,920,238"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,447","X ",
="0061","元大寶滬深","0","0","0","0","0","38,154,000","1,110,000","0","0","0","1,110,000","142,725"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,083","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","3,252"," ",
="006205","富邦上証","0","0","0","0","0","39,359,750","1,602,000","0","0","0","1,602,000","187,638"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,444,500","894,000","0","0","0","894,000","42,801"," ",
="006207","復華滬深","0","0","0","0","0","8,223,000","838,000","0","3,000","0","835,000","44,118"," ",
="006208","富邦台50","6,000","1,000","0","0","7,000","438,260,000","56,739,000","0","749,000","0","55,990,000","4,274,622"," ",
="00631L","元大台灣50正2","2,329,000","78,000","22,000","0","2,385,000","33,021,000","6,613,000","0","0","0","6,613,000","1,651,576"," ",
="00632R","元大台灣50反1","5,340,000","8,000","57,000","0","5,291,000","283,426,932","27,985,000","0","0","0","27,985,000","6,414,655"," ",
="00633L","富邦上証正2","406,000","37,000","20,000","1,000","422,000","74,989,500","15,364,000","45,000","0","0","15,409,000","2,495,447"," ",
="00634R","富邦上証反1","61,000","0","0","0","61,000","11,689,000","43,000","0","0","0","43,000","95,679"," ",
="00635U","期元大S&P黃金","35,000","5,000","0","0","40,000","10,753,500","682,000","0","0","0","682,000","251,368"," ",
="00636","國泰中國A50","11,000","0","0","0","11,000","48,081,250","2,216,000","0","0","0","2,216,000","408,929"," ",
="00637L","元大滬深300正2","3,163,000","512,000","57,000","0","3,618,000","541,651,500","89,434,000","1,000","0","0","89,435,000","25,075,384"," ",
="00638R","元大滬深300反1","45,000","0","0","0","45,000","8,987,000","849,000","0","0","0","849,000","243,897"," ",
="00639","富邦深100","127,000","6,000","0","0","133,000","60,850,750","4,245,000","0","0","0","4,245,000","478,533"," ",
="00640L","富邦日本正2","178,000","1,000","2,000","0","177,000","4,104,750","646,000","0","0","0","646,000","133,519"," ",
="00641R","富邦日本反1","285,000","0","0","0","285,000","13,314,500","0","0","0","0","0","284,730"," ",
="00642U","期元大S&P石油","146,000","0","12,000","0","134,000","24,830,250","2,412,000","0","0","0","2,412,000","789,544"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","28,518,250","3,817,000","0","0","0","3,817,000","1,494,609"," ",
="00645","富邦日本","1,000","0","0","0","1,000","19,874,250","937,000","56,000","0","0","993,000","162,856"," ",
="00646","元大S&P500","6,000","1,000","0","0","7,000","127,371,250","13,347,000","0","300,000","0","13,047,000","1,743,688"," ",
="00647L","元大S&P500正2","4,000","0","0","0","4,000","2,854,000","234,000","0","0","0","234,000","93,126"," ",
="00648R","元大S&P500反1","245,000","12,000","0","0","257,000","36,672,000","2,811,000","0","450,000","0","2,361,000","364,543"," ",
="00650L","復華香港正2","4,094,000","1,392,000","67,000","0","5,419,000","86,709,500","23,214,000","0","0","0","23,214,000","4,098,702"," ",
="00651R","復華香港反1","13,000","0","0","0","13,000","6,298,000","75,000","0","0","0","75,000","175,944"," ",
="00652","富邦印度","8,000","0","0","0","8,000","24,633,750","2,026,000","0","0","0","2,026,000","136,095"," ",
="00653L","富邦印度正2","19,000","0","1,000","0","18,000","5,100,750","431,000","0","0","0","431,000","105,263"," ",
="00654R","富邦印度反1","164,000","0","0","0","164,000","5,241,500","20,000","0","0","0","20,000","65,079"," ",
="00655L","國泰中國A50正2","226,000","43,000","20,000","0","249,000","39,239,500","8,564,000","50,000","669,000","0","7,945,000","1,670,837"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,089,250","9,000","0","0","0","9,000","140,386"," ",
="00657","國泰日經225","0","0","0","0","0","2,396,000","243,000","0","0","0","243,000","26,391"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","4,272"," ",
="00661","元大日經225","0","0","0","0","0","6,981,250","719,000","0","0","0","719,000","97,104"," ",
="00662","富邦NASDAQ","17,000","0","0","0","17,000","138,882,250","9,504,000","639,000","0","0","10,143,000","1,392,821"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","202,250","16,000","0","0","0","16,000","18,088"," ",
="00664R","國泰臺灣加權反1","523,000","31,000","2,000","0","552,000","146,018,750","21,556,000","0","0","0","21,556,000","3,993,693"," ",
="00665L","富邦恒生國企正2","7,777,000","1,904,000","58,000","0","9,623,000","195,616,250","69,540,000","0","200,000","0","69,340,000","8,906,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","2,281,000","8,000","0","0","0","8,000","63,075"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","129,000","0","0","0","129,000","82,091"," ",
="00669R","國泰美國道瓊反1","163,000","13,000","44,000","0","132,000","51,654,250","2,750,000","0","0","0","2,750,000","578,048"," ",
