"114年02月07日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","174,000","11,000","16,000","0","169,000","578,625,000","27,183,000","282,000","15,000","0","27,450,000","4,230,973"," ",
="0051","元大中型100","0","0","0","0","0","6,125,000","468,000","29,000","0","0","497,000","29,376"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,000,000","840,000","0","0","0","840,000","287,761"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","5,352"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,913,500","386,000","0","0","0","386,000","48,566"," ",
="0056","元大高股息","35,000","7,000","0","0","42,000","2,732,008,500","87,991,000","253,000","127,000","0","88,117,000","15,652,411"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,398","X ",
="0061","元大寶滬深","0","0","0","0","0","38,029,000","1,110,000","0","0","0","1,110,000","145,039"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,143","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","3,304"," ",
="006205","富邦上証","0","0","0","0","0","39,359,750","1,602,000","0","0","0","1,602,000","189,164"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,444,500","894,000","0","0","0","894,000","43,500"," ",
="006207","復華滬深","0","0","0","0","0","8,223,000","835,000","0","0","0","835,000","43,656"," ",
="006208","富邦台50","7,000","0","0","0","7,000","438,510,000","55,990,000","9,000","600,000","0","55,399,000","4,269,088"," ",
="00631L","元大台灣50正2","2,385,000","204,000","49,000","0","2,540,000","32,396,000","6,613,000","0","100,000","0","6,513,000","1,658,079"," ",
="00632R","元大台灣50反1","5,291,000","32,000","13,000","0","5,310,000","284,426,932","27,985,000","1,409,000","0","0","29,394,000","6,494,666"," ",
="00633L","富邦上証正2","422,000","168,000","0","0","590,000","74,114,500","15,409,000","114,000","0","0","15,523,000","2,533,013"," ",
="00634R","富邦上証反1","61,000","0","0","0","61,000","11,689,000","43,000","0","0","0","43,000","94,620"," ",
="00635U","期元大S&P黃金","40,000","5,000","5,000","0","40,000","10,753,500","682,000","0","128,000","0","554,000","254,494"," ",
="00636","國泰中國A50","11,000","10,000","0","0","21,000","48,081,250","2,216,000","0","0","0","2,216,000","410,264"," ",
="00637L","元大滬深300正2","3,618,000","2,259,000","39,000","0","5,838,000","536,276,500","89,435,000","165,000","0","0","89,600,000","25,399,581"," ",
="00638R","元大滬深300反1","45,000","0","0","0","45,000","8,987,000","849,000","0","0","0","849,000","249,732"," ",
="00639","富邦深100","133,000","0","0","0","133,000","60,850,750","4,245,000","0","0","0","4,245,000","492,481"," ",
="00640L","富邦日本正2","177,000","1,000","0","0","178,000","3,979,750","646,000","0","0","0","646,000","133,249"," ",
="00641R","富邦日本反1","285,000","0","50,000","0","235,000","13,314,500","0","0","0","0","0","296,944"," ",
="00642U","期元大S&P石油","134,000","0","1,000","0","133,000","24,830,250","2,412,000","0","0","0","2,412,000","794,292"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","28,518,250","3,817,000","0","0","0","3,817,000","1,451,158"," ",
="00645","富邦日本","1,000","0","0","0","1,000","19,874,250","993,000","50,000","0","0","1,043,000","158,306"," ",
="00646","元大S&P500","7,000","0","0","0","7,000","127,871,250","13,047,000","0","0","0","13,047,000","1,764,008"," ",
="00647L","元大S&P500正2","4,000","0","0","0","4,000","2,604,000","234,000","0","0","0","234,000","92,996"," ",
="00648R","元大S&P500反1","257,000","0","0","0","257,000","36,672,000","2,361,000","0","0","0","2,361,000","368,814"," ",
="00650L","復華香港正2","5,419,000","1,879,000","212,000","0","7,086,000","82,084,500","23,214,000","0","50,000","0","23,164,000","4,099,578"," ",
="00651R","復華香港反1","13,000","0","0","0","13,000","6,423,000","75,000","0","0","0","75,000","191,011"," ",
="00652","富邦印度","8,000","0","0","0","8,000","24,633,750","2,026,000","8,000","0","0","2,034,000","138,226"," ",
="00653L","富邦印度正2","18,000","1,000","0","0","19,000","5,100,750","431,000","2,000","0","0","433,000","105,939"," ",
="00654R","富邦印度反1","164,000","0","0","0","164,000","5,241,500","20,000","0","0","0","20,000","68,405"," ",
="00655L","國泰中國A50正2","249,000","280,000","0","0","529,000","38,739,500","7,945,000","62,000","0","0","8,007,000","1,695,626"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,089,250","9,000","0","0","0","9,000","142,031"," ",
="00657","國泰日經225","0","0","0","0","0","2,396,000","243,000","0","0","0","243,000","26,152"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","4,332"," ",
="00661","元大日經225","0","0","0","0","0","6,981,250","719,000","0","0","0","719,000","94,992"," ",
="00662","富邦NASDAQ","17,000","0","0","0","17,000","139,007,250","10,143,000","726,000","300,000","0","10,569,000","1,405,958"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","202,250","16,000","0","0","0","16,000","17,915"," ",
