"114年04月07日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","179,000","264,000","4,000","0","439,000","692,750,000","21,098,000","1,200,000","0","0","22,298,000","583,693"," ",
="0051","元大中型100","0","0","0","0","0","6,500,000","367,000","0","0","0","367,000","2,434"," ",
="0052","富邦科技","3,000","0","0","0","3,000","20,750,000","1,104,000","20,000","0","0","1,124,000","20,117"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","360"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,913,500","331,000","0","0","0","331,000","4,034"," ",
="0056","元大高股息","120,000","1,027,000","21,000","0","1,126,000","2,979,883,500","112,076,000","3,583,000","167,000","0","115,492,000","1,538,284"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","587","X ",
="0061","元大寶滬深","0","12,000","0","0","12,000","37,404,000","993,000","0","0","0","993,000","17,141"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","251","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","240"," ",
="006205","富邦上証","3,000","60,000","0","0","63,000","35,234,750","1,604,000","0","0","0","1,604,000","18,107"," ",
="006206","元大上證50","1,000","1,000","0","0","2,000","11,069,500","773,000","5,000","37,000","0","741,000","8,438"," ",
="006207","復華滬深","0","0","0","0","0","7,973,000","730,000","5,000","0","0","735,000","6,669"," ",
="006208","富邦台50","34,000","542,000","1,000","0","575,000","501,885,000","41,266,000","378,000","0","0","41,644,000","390,770"," ",
="00631L","元大台灣50正2","2,628,000","84,000","102,000","0","2,610,000","38,771,000","7,250,000","22,000","0","0","7,272,000","173,520"," ",
="00632R","元大台灣50反1","6,606,000","167,000","3,000","0","6,770,000","295,301,932","29,089,000","0","0","0","29,089,000","830,688"," ",
="00633L","富邦上証正2","664,000","200,000","150,000","0","714,000","71,489,500","15,347,000","0","27,000","0","15,320,000","261,713"," ",
="00634R","富邦上証反1","56,000","1,000","0","0","57,000","11,689,000","43,000","0","0","0","43,000","17,658"," ",
="00635U","期元大S&P黃金","79,000","0","1,000","0","78,000","16,128,500","553,000","0","0","0","553,000","56,265"," ",
="00636","國泰中國A50","22,000","400,000","0","0","422,000","48,206,250","3,235,000","17,000","0","0","3,252,000","69,696"," ",
="00637L","元大滬深300正2","5,293,000","1,509,000","1,665,000","0","5,137,000","508,526,500","93,548,000","0","0","0","93,548,000","2,449,790"," ",
="00638R","元大滬深300反1","25,000","0","10,000","0","15,000","13,237,000","829,000","37,000","0","0","866,000","32,178"," ",
="00639","富邦深100","15,000","290,000","10,000","0","295,000","51,225,750","3,915,000","52,000","0","0","3,967,000","67,963"," ",
="00640L","富邦日本正2","112,000","8,000","14,000","0","106,000","4,104,750","619,000","3,000","0","0","622,000","22,265"," ",
="00641R","富邦日本反1","193,000","15,000","0","0","208,000","14,189,500","300,000","30,000","0","0","330,000","60,925"," ",
="00642U","期元大S&P石油","78,000","10,000","58,000","0","30,000","33,580,250","2,516,000","79,000","0","0","2,595,000","152,135"," ",
="00643","群益深証中小","0","10,000","0","0","10,000","31,268,250","4,860,000","11,000","35,000","0","4,836,000","108,586"," ",
="00645","富邦日本","1,000","3,000","0","0","4,000","16,374,250","1,166,000","15,000","0","0","1,181,000","16,932"," ",
="00646","元大S&P500","3,000","4,000","0","0","7,000","139,871,250","14,301,000","228,000","0","0","14,529,000","138,071"," ",
="00647L","元大S&P500正2","21,000","10,000","10,000","0","21,000","3,729,000","451,000","10,000","0","0","461,000","13,197"," ",
="00648R","元大S&P500反1","344,000","31,000","0","0","375,000","35,797,000","1,870,000","0","0","0","1,870,000","73,482"," ",
="00650L","復華香港正2","5,781,000","470,000","1,584,000","0","4,667,000","59,834,500","17,966,000","77,000","700,000","0","17,343,000","781,347"," ",
="00651R","復華香港反1","12,000","38,000","8,000","0","42,000","12,923,000","1,077,000","8,000","0","0","1,085,000","110,739"," ",
="00652","富邦印度","0","0","0","0","0","25,383,750","2,297,000","14,000","0","0","2,311,000","15,719"," ",
="00653L","富邦印度正2","61,000","6,000","14,000","0","53,000","5,475,750","707,000","0","0","0","707,000","15,428"," ",
="00654R","富邦印度反1","172,000","0","1,000","0","171,000","5,741,500","22,000","0","0","0","22,000","10,743"," ",
="00655L","國泰中國A50正2","398,000","78,000","261,000","1,000","214,000","39,864,500","8,983,000","67,000","100,000","0","8,950,000","160,444"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","8,930"," ",
="00657","國泰日經225","0","0","0","0","0","2,646,000","195,000","1,000","0","0","196,000","7,941"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","1,878"," ",
="00661","元大日經225","0","0","0","0","0","8,731,250","717,000","0","0","0","717,000","5,571"," ",
="00662","富邦NASDAQ","23,000","0","2,000","0","21,000","157,757,250","14,282,000","25,000","0","0","14,307,000","125,977"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","452,250","17,000","0","0","0","17,000","1,727"," ",
="00664R","國泰臺灣加權反1","1,043,000","108,000","0","0","1,151,000","138,143,750","15,260,000","0","0","0","15,260,000","578,620"," ",
="00665L","富邦恒生國企正2","9,288,000","341,000","3,429,000","9,000","6,191,000","162,241,250","60,212,000","194,000","0","0","60,406,000","2,364,419"," ",
="00666R","富邦恒生國企反1","16,000","4,000","0","0","20,000","4,156,000","210,000","1,000","60,000","0","151,000","50,118"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","164,000","2,000","0","0","166,000","5,625"," ",
="00669R","國泰美國道瓊反1","221,000","13,000","31,000","0","203,000","51,904,250","1,204,000","50,000","0","0","1,254,000","111,242"," ",
="00670L","富邦NASDAQ正2","969,000","183,000","302,000","0","850,000","25,786,250","1,037,000","376,000","0","0","1,413,000","91,276"," ",
="00671R","富邦NASDAQ反1","2,557,000","309,000","0","0","2,866,000","100,221,000","11,084,000","77,000","0","0","11,161,000","425,170"," ",
="00673R","期元大S&P原油反1","103,000","0","4,000","3,000","96,000","0","1,068,000","0","0","0","1,068,000","629,239","X ",
="00674R","期元大S&P黃金反1","19,000","113,000","0","0","132,000","14,650,750","545,000","0","0","0","545,000","52,176"," ",
="00675L","富邦臺灣加權正2","1,283,000","19,000","98,000","0","1,204,000","46,196,500","9,758,000","21,000","0","0","9,779,000","162,898"," ",
="00676R","富邦臺灣加權反1","40,000","38,000","0","0","78,000","20,333,420","1,351,000","0","0","0","1,351,000","55,083"," ",
="00678","群益那斯達克生技","0","0","0","0","0","2,237,000","212,000","0","0","0","212,000","15,103"," ",
="00680L","元大美債20正2","856,000","211,000","37,000","0","1,030,000","960,144,000","187,561,000","157,000","93,000","0","187,625,000","1,482,129"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,023,500","72,000","0","0","0","72,000","7,467"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,411,000","10,000","0","0","0","10,000","547"," ",
="00683L","期元大美元指正2","14,000","2,000","0","0","16,000","3,108,500","150,000","0","0","0","150,000","3,987"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","2,007"," ",
="00685L","群益臺灣加權正2","156,000","1,000","29,000","0","128,000","7,409,750","1,244,000","4,000","0","0","1,248,000","48,437"," ",
="00686R","群益臺灣加權反1","11,000","26,000","0","0","37,000","22,319,000","1,135,000","0","0","0","1,135,000","123,875"," ",
="00688L","國泰20年美債正2","318,000","145,000","30,000","0","433,000","432,653,750","93,144,000","29,000","860,000","0","92,313,000","652,331"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,222,250","0","0","0","0","0","2,991"," ",
="00690","兆豐藍籌30","0","0","0","0","0","23,082,500","1,230,000","32,000","0","0","1,262,000","31,940"," ",
="00692","富邦公司治理","1,000","0","0","0","1,000","178,570,000","10,617,000","65,000","51,000","0","10,631,000","68,763"," ",
="00693U","期街口S&P黃豆","0","1,000","0","0","1,000","9,666,500","480,000","0","0","0","480,000","12,964"," ",
="00700","富邦恒生國企","0","0","0","0","0","17,370,750","1,400,000","74,000","90,000","0","1,384,000","77,137"," ",
="00701","國泰股利精選30","0","0","0","0","0","50,347,750","1,514,000","31,000","0","0","1,545,000","32,421"," ",
="00702","國泰標普低波高息","0","0","0","0","0","1,547,000","1,000","0","0","0","1,000","2,925","X ",
="00703","台新MSCI中國","0","0","0","0","0","4,512,500","181,000","9,000","0","0","190,000","13,032"," ",
="00706L","期元大S&P日圓正2","0","0","0","0","0","0","0","0","0","0","0","0","XV ",
