"114年04月08日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","439,000","24,000","307,000","0","156,000","705,625,000","22,298,000","1,132,000","0","0","23,430,000","657,040"," ",
="0051","元大中型100","0","0","0","0","0","6,500,000","367,000","2,000","0","0","369,000","2,872"," ",
="0052","富邦科技","3,000","0","1,000","0","2,000","20,875,000","1,124,000","101,000","0","0","1,225,000","21,652"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","426"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,913,500","331,000","2,000","0","0","333,000","4,921"," ",
="0056","元大高股息","1,126,000","47,000","103,000","0","1,070,000","3,032,633,500","115,492,000","18,038,000","0","0","133,530,000","1,920,299"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","628","X ",
="0061","元大寶滬深","12,000","0","0","0","12,000","37,404,000","993,000","13,000","14,000","0","992,000","18,497"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,679,500","8,000","0","0","0","8,000","273","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","423"," ",
="006205","富邦上証","63,000","0","0","0","63,000","34,859,750","1,604,000","0","0","0","1,604,000","19,945"," ",
="006206","元大上證50","2,000","1,000","0","0","3,000","11,069,500","741,000","8,000","0","0","749,000","8,697"," ",
="006207","復華滬深","0","0","0","0","0","7,973,000","735,000","3,000","0","0","738,000","7,436"," ",
="006208","富邦台50","575,000","2,000","195,000","0","382,000","508,135,000","41,644,000","5,071,000","0","0","46,715,000","440,817"," ",
="00631L","元大台灣50正2","2,610,000","122,000","1,190,000","0","1,542,000","48,396,000","7,272,000","40,000","100,000","0","7,212,000","229,825"," ",
="00632R","元大台灣50反1","6,770,000","4,236,000","109,000","0","10,897,000","294,676,932","29,089,000","785,000","222,000","0","29,652,000","1,101,926"," ",
="00633L","富邦上証正2","714,000","206,000","64,000","0","856,000","70,364,500","15,320,000","261,000","1,518,000","0","14,063,000","274,080"," ",
="00634R","富邦上証反1","57,000","3,000","0","0","60,000","11,689,000","43,000","0","0","0","43,000","21,569"," ",
="00635U","期元大S&P黃金","78,000","0","2,000","0","76,000","16,128,500","553,000","0","0","0","553,000","58,366"," ",
="00636","國泰中國A50","422,000","5,000","40,000","0","387,000","47,706,250","3,252,000","20,000","1,000","0","3,271,000","72,621"," ",
="00637L","元大滬深300正2","5,133,000","456,000","1,612,000","0","3,977,000","500,276,500","93,548,000","150,000","4,167,000","0","89,531,000","2,528,268"," ",
="00638R","元大滬深300反1","15,000","1,000","0","0","16,000","13,237,000","866,000","0","0","0","866,000","37,182"," ",
="00639","富邦深100","295,000","1,000","11,000","0","285,000","50,475,750","3,967,000","0","371,000","0","3,596,000","72,500"," ",
="00640L","富邦日本正2","106,000","40,000","18,000","0","128,000","4,104,750","622,000","0","0","0","622,000","24,869"," ",
="00641R","富邦日本反1","208,000","10,000","15,000","0","203,000","14,064,500","330,000","60,000","0","0","390,000","69,809"," ",
="00642U","期元大S&P石油","30,000","1,000","9,000","0","22,000","33,830,250","2,595,000","0","0","0","2,595,000","158,803"," ",
="00643","群益深証中小","10,000","1,000","0","0","11,000","31,143,250","4,836,000","23,000","0","0","4,859,000","109,002"," ",
="00645","富邦日本","4,000","0","0","0","4,000","16,374,250","1,181,000","0","0","0","1,181,000","18,049"," ",
="00646","元大S&P500","7,000","0","0","0","7,000","135,996,250","14,529,000","163,000","0","0","14,692,000","134,661"," ",
="00647L","元大S&P500正2","21,000","0","2,000","0","19,000","3,729,000","461,000","0","215,000","0","246,000","13,788"," ",
="00648R","元大S&P500反1","375,000","49,000","78,000","0","346,000","35,797,000","1,870,000","0","618,000","0","1,252,000","87,783"," ",
="00650L","復華香港正2","4,667,000","1,638,000","857,000","0","5,448,000","59,834,500","17,343,000","0","1,345,000","0","15,998,000","799,207"," ",
="00651R","復華香港反1","42,000","22,000","1,000","0","63,000","12,673,000","1,085,000","0","0","0","1,085,000","116,422"," ",
="00652","富邦印度","0","0","0","0","0","25,383,750","2,311,000","3,000","0","0","2,314,000","16,462"," ",
="00653L","富邦印度正2","53,000","1,000","20,000","0","34,000","5,475,750","707,000","0","0","0","707,000","15,758"," ",
="00654R","富邦印度反1","171,000","1,000","0","0","172,000","5,741,500","22,000","0","0","0","22,000","12,234"," ",
="00655L","國泰中國A50正2","214,000","53,000","63,000","0","204,000","38,489,500","8,950,000","0","0","0","8,950,000","165,883"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","10,902"," ",
="00657","國泰日經225","0","0","0","0","0","2,646,000","196,000","2,000","0","0","198,000","8,159"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","1,891"," ",
="00661","元大日經225","0","0","0","0","0","8,731,250","717,000","0","0","0","717,000","5,824"," ",
="00662","富邦NASDAQ","21,000","0","0","0","21,000","151,132,250","14,307,000","9,000","500,000","0","13,816,000","123,984"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","452,250","17,000","0","0","0","17,000","2,025"," ",
="00664R","國泰臺灣加權反1","1,151,000","1,139,000","31,000","0","2,259,000","137,143,750","15,260,000","0","46,000","0","15,214,000","679,727"," ",
="00665L","富邦恒生國企正2","6,191,000","103,000","1,097,000","0","5,197,000","162,491,250","60,406,000","100,000","204,000","0","60,302,000","2,388,490"," ",
="00666R","富邦恒生國企反1","20,000","0","0","0","20,000","4,156,000","151,000","0","50,000","0","101,000","52,602"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","166,000","0","0","0","166,000","5,659"," ",
="00669R","國泰美國道瓊反1","203,000","4,000","132,000","0","75,000","51,904,250","1,254,000","0","0","0","1,254,000","124,696"," ",
="00670L","富邦NASDAQ正2","850,000","110,000","111,000","0","849,000","25,786,250","1,413,000","0","6,000","0","1,407,000","96,744"," ",
="00671R","富邦NASDAQ反1","2,866,000","18,000","1,340,000","0","1,544,000","99,596,000","11,161,000","0","273,000","0","10,888,000","474,405"," ",
="00673R","期元大S&P原油反1","96,000","0","0","0","96,000","0","1,068,000","0","613,000","0","455,000","666,031","X ",
="00674R","期元大S&P黃金反1","132,000","24,000","2,000","0","154,000","14,275,750","545,000","0","0","0","545,000","54,860"," ",
="00675L","富邦臺灣加權正2","1,204,000","68,000","707,000","0","565,000","55,446,500","9,779,000","73,000","96,000","0","9,756,000","207,397"," ",
="00676R","富邦臺灣加權反1","78,000","80,000","31,000","0","127,000","20,333,420","1,351,000","0","600,000","0","751,000","71,953"," ",
="00678","群益那斯達克生技","0","0","0","0","0","2,237,000","212,000","0","0","0","212,000","14,910"," ",
="00680L","元大美債20正2","1,030,000","106,000","228,000","0","908,000","946,644,000","187,625,000","0","3,307,000","0","184,318,000","1,569,956"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,023,500","72,000","0","0","0","72,000","8,063"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,411,000","10,000","0","0","0","10,000","629"," ",
="00683L","期元大美元指正2","16,000","2,000","0","0","18,000","3,108,500","150,000","0","0","0","150,000","4,154"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","2,065"," ",
="00685L","群益臺灣加權正2","128,000","37,000","69,000","0","96,000","8,909,750","1,248,000","5,000","0","0","1,253,000","59,482"," ",
="00686R","群益臺灣加權反1","37,000","123,000","0","0","160,000","22,319,000","1,135,000","0","0","0","1,135,000","146,176"," ",
="00688L","國泰20年美債正2","433,000","50,000","109,000","0","374,000","426,403,750","92,313,000","0","3,100,000","0","89,213,000","696,581"," ",
