"114年04月23日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","418,000","17,000","27,000","0","408,000","738,375,000","21,865,000","203,000","4,000","0","22,064,000","710,727"," ",
="0051","元大中型100","0","0","0","0","0","6,500,000","488,000","5,000","0","0","493,000","3,484","X ",
="0052","富邦科技","0","0","0","0","0","20,875,000","1,168,000","0","0","0","1,168,000","25,688"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","511"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,788,500","344,000","0","6,000","0","338,000","6,897"," ",
="0056","元大高股息","0","41,000","0","0","41,000","3,256,758,500","116,366,000","62,000","4,308,000","0","112,120,000","2,954,407"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","718","X ",
="0061","元大寶滬深","15,000","0","0","0","15,000","36,654,000","989,000","0","0","0","989,000","17,684"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","282","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","560"," ",
="006205","富邦上証","3,000","0","0","0","3,000","34,234,750","1,304,000","0","0","0","1,304,000","21,791"," ",
="006206","元大上證50","1,000","0","0","0","1,000","10,569,500","729,000","0","0","0","729,000","7,820"," ",
="006207","復華滬深","0","0","0","0","0","7,723,000","645,000","0","0","0","645,000","7,385"," ",
="006208","富邦台50","23,000","4,000","6,000","0","21,000","525,760,000","50,334,000","0","1,120,000","0","49,214,000","412,210"," ",
="00631L","元大台灣50正2","1,799,000","422,000","370,000","0","1,851,000","61,896,000","7,846,000","279,000","0","0","8,125,000","348,061"," ",
="00632R","元大台灣50反1","10,231,000","19,000","1,118,000","0","9,132,000","351,301,932","16,373,000","300,000","99,000","0","16,574,000","1,759,065"," ",
="00633L","富邦上証正2","1,324,000","13,000","46,000","0","1,291,000","65,614,500","11,572,000","81,000","0","0","11,653,000","307,434"," ",
="00634R","富邦上証反1","55,000","0","0","0","55,000","11,689,000","43,000","0","0","0","43,000","26,974"," ",
="00635U","期元大S&P黃金","778,000","31,000","79,000","0","730,000","36,878,500","1,111,000","0","163,000","0","948,000","173,276"," ",
="00636","國泰中國A50","6,000","0","0","0","6,000","45,706,250","3,249,000","0","0","0","3,249,000","76,003"," ",
="00637L","元大滬深300正2","6,072,000","190,000","83,000","0","6,179,000","467,151,500","72,754,000","0","173,000","0","72,581,000","2,376,744"," ",
="00638R","元大滬深300反1","15,000","0","0","0","15,000","13,237,000","756,000","0","0","0","756,000","41,163"," ",
="00639","富邦深100","2,000","0","0","0","2,000","48,475,750","3,412,000","0","0","0","3,412,000","67,535"," ",
="00640L","富邦日本正2","110,000","13,000","3,000","0","120,000","4,729,750","678,000","10,000","0","0","688,000","39,164"," ",
="00641R","富邦日本反1","194,000","0","6,000","0","188,000","11,189,500","433,000","0","0","0","433,000","91,393"," ",
="00642U","期元大S&P石油","47,000","4,000","0","0","51,000","36,455,250","2,595,000","0","0","0","2,595,000","156,524"," ",
="00643","群益深証中小","11,000","0","0","0","11,000","30,018,250","4,037,000","40,000","0","0","4,077,000","99,640"," ",
="00645","富邦日本","0","0","0","0","0","16,374,250","1,413,000","0","0","0","1,413,000","19,338"," ",
="00646","元大S&P500","7,000","0","1,000","0","6,000","141,996,250","14,213,000","0","0","0","14,213,000","120,224"," ",
="00647L","元大S&P500正2","3,000","0","0","0","3,000","3,729,000","213,000","11,000","0","0","224,000","17,335"," ",
="00648R","元大S&P500反1","333,000","2,000","20,000","0","315,000","35,797,000","1,259,000","0","0","0","1,259,000","119,351"," ",
="00650L","復華香港正2","4,366,000","140,000","116,000","0","4,390,000","59,834,500","15,413,000","0","0","0","15,413,000","696,685"," ",
="00651R","復華香港反1","16,000","0","5,000","0","11,000","10,548,000","328,000","0","1,000","0","327,000","90,649"," ",
="00652","富邦印度","0","0","0","0","0","25,883,750","2,311,000","0","0","0","2,311,000","16,311"," ",
="00653L","富邦印度正2","28,000","1,000","2,000","0","27,000","5,100,750","524,000","0","0","0","524,000","14,431"," ",
="00654R","富邦印度反1","162,000","0","0","0","162,000","5,366,500","46,000","0","0","0","46,000","15,796"," ",
="00655L","國泰中國A50正2","411,000","3,000","0","0","414,000","35,614,500","7,462,000","0","100,000","0","7,362,000","153,514"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,214,250","9,000","0","0","0","9,000","13,506"," ",
="00657","國泰日經225","0","0","0","0","0","2,271,000","198,000","6,000","0","0","204,000","6,281"," ",
="00660","元大歐洲50","0","0","0","0","0","1,882,750","1,000","0","0","0","1,000","2,715"," ",
="00661","元大日經225","0","0","0","0","0","8,231,250","719,000","0","0","0","719,000","6,491"," ",
="00662","富邦NASDAQ","7,000","0","0","0","7,000","154,257,250","14,188,000","0","48,000","0","14,140,000","100,358"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","452,250","21,000","0","0","0","21,000","2,457"," ",
="00664R","國泰臺灣加權反1","1,000,000","26,000","321,000","0","705,000","126,518,750","7,543,000","296,000","0","0","7,839,000","839,307"," ",
