"114年03月03日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","105,000","7,000","54,000","0","58,000","618,125,000","32,336,000","4,451,000","0","0","36,787,000","5,401,770"," ",
="0051","元大中型100","0","0","0","0","0","6,375,000","383,000","0","0","0","383,000","37,685"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,375,000","915,000","142,000","0","0","1,057,000","295,813"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","5,064"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,913,500","388,000","0","0","0","388,000","46,041"," ",
="0056","元大高股息","50,000","3,000","10,000","0","43,000","2,755,133,500","88,842,000","56,000","0","0","88,898,000","14,669,094"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,433","X ",
="0061","元大寶滬深","0","0","0","0","0","38,029,000","993,000","0","0","0","993,000","139,142"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,106","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","2,831"," ",
="006205","富邦上証","0","0","0","0","0","35,484,750","1,601,000","0","0","0","1,601,000","182,521"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,319,500","895,000","0","0","0","895,000","52,060"," ",
="006207","復華滬深","0","0","0","0","0","8,098,000","729,000","0","0","0","729,000","48,573"," ",
="006208","富邦台50","8,000","2,000","6,000","0","4,000","467,260,000","51,504,000","427,000","0","0","51,931,000","4,615,542"," ",
="00631L","元大台灣50正2","2,233,000","14,000","277,000","0","1,970,000","34,021,000","6,423,000","49,000","0","0","6,472,000","1,630,500"," ",
="00632R","元大台灣50反1","5,502,000","484,000","0","0","5,986,000","283,176,932","34,194,000","165,000","0","0","34,359,000","6,807,688"," ",
="00633L","富邦上証正2","890,000","7,000","51,000","0","846,000","72,364,500","16,601,000","0","0","0","16,601,000","2,241,663"," ",
="00634R","富邦上証反1","60,000","0","3,000","0","57,000","11,689,000","43,000","0","0","0","43,000","82,965"," ",
="00635U","期元大S&P黃金","77,000","1,000","16,000","0","62,000","11,253,500","1,052,000","0","0","0","1,052,000","348,292"," ",
="00636","國泰中國A50","21,000","0","0","0","21,000","47,206,250","2,217,000","0","0","0","2,217,000","466,566"," ",
="00637L","元大滬深300正2","5,685,000","98,000","276,000","0","5,507,000","522,276,500","94,724,000","1,524,000","0","0","96,248,000","23,746,854"," ",
="00638R","元大滬深300反1","17,000","0","0","0","17,000","8,987,000","849,000","0","0","0","849,000","176,490"," ",
="00639","富邦深100","96,000","0","0","0","96,000","52,850,750","3,915,000","0","0","0","3,915,000","585,081"," ",
="00640L","富邦日本正2","136,000","30,000","6,000","0","160,000","3,979,750","646,000","0","0","0","646,000","144,860"," ",
="00641R","富邦日本反1","246,000","0","1,000","0","245,000","13,064,500","0","0","0","0","0","352,814"," ",
="00642U","期元大S&P石油","96,000","2,000","0","0","98,000","29,330,250","2,416,000","0","0","0","2,416,000","895,411"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","30,643,250","5,121,000","0","0","0","5,121,000","1,181,016"," ",
="00645","富邦日本","1,000","0","0","0","1,000","19,499,250","1,066,000","1,000","0","0","1,067,000","172,346"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","131,621,250","9,198,000","0","0","0","9,198,000","1,744,220"," ",
="00647L","元大S&P500正2","10,000","0","6,000","0","4,000","2,479,000","265,000","0","0","0","265,000","73,439"," ",
="00648R","元大S&P500反1","312,000","20,000","0","0","332,000","36,672,000","1,794,000","0","0","0","1,794,000","416,866"," ",
="00650L","復華香港正2","9,110,000","126,000","356,000","0","8,880,000","62,959,500","18,353,000","0","100,000","0","18,253,000","6,050,136"," ",
="00651R","復華香港反1","13,000","1,000","0","0","14,000","12,048,000","2,004,000","0","0","0","2,004,000","684,600"," ",
="00652","富邦印度","4,000","0","0","0","4,000","25,383,750","2,254,000","14,000","0","0","2,268,000","165,044"," ",
="00653L","富邦印度正2","34,000","4,000","12,000","0","26,000","5,600,750","645,000","8,000","0","0","653,000","138,090"," ",
="00654R","富邦印度反1","158,000","12,000","1,000","0","169,000","5,241,500","37,000","0","0","0","37,000","72,814"," ",
="00655L","國泰中國A50正2","553,000","47,000","2,000","0","598,000","38,614,500","8,782,000","0","0","0","8,782,000","1,632,600"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,089,250","9,000","0","0","0","9,000","119,131"," ",
="00657","國泰日經225","0","0","0","0","0","2,646,000","165,000","0","0","0","165,000","89,169"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","8,811"," ",
="00661","元大日經225","0","0","0","0","0","9,481,250","715,000","0","0","0","715,000","63,805"," ",
="00662","富邦NASDAQ","9,000","0","0","0","9,000","147,257,250","11,613,000","325,000","0","0","11,938,000","1,544,636"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","15,375"," ",
="00664R","國泰臺灣加權反1","589,000","83,000","0","0","672,000","148,268,750","21,967,000","0","0","0","21,967,000","4,069,060"," ",
="00665L","富邦恒生國企正2","15,373,000","307,000","2,002,000","0","13,678,000","154,116,250","58,149,000","38,000","241,000","0","57,946,000","3,700,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","3,906,000","193,000","0","0","0","193,000","282,829"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,883,250","150,000","0","0","0","150,000","60,861"," ",
="00669R","國泰美國道瓊反1","418,000","3,000","0","0","421,000","52,404,250","2,022,000","0","0","0","2,022,000","608,412"," ",
="00670L","富邦NASDAQ正2","1,002,000","80,000","24,000","0","1,058,000","18,036,250","1,616,000","9,000","0","0","1,625,000","475,148"," ",
="00671R","富邦NASDAQ反1","3,331,000","29,000","492,000","0","2,868,000","102,846,000","10,408,000","0","0","0","10,408,000","2,155,085"," ",
="00673R","期元大S&P原油反1","117,000","0","0","0","117,000","0","10,264,000","0","745,000","0","9,519,000","7,667,253","X ",
="00674R","期元大S&P黃金反1","7,000","2,000","0","0","9,000","13,650,750","723,000","0","0","0","723,000","353,738"," ",
="00675L","富邦臺灣加權正2","1,027,000","13,000","169,000","0","871,000","39,821,500","8,730,000","1,007,000","0","0","9,737,000","1,592,261"," ",
="00676R","富邦臺灣加權反1","12,000","11,000","0","0","23,000","21,208,420","0","0","0","0","0","2,457,442"," ",
="00678","群益那斯達克生技","0","0","0","0","0","1,987,000","212,000","0","0","0","212,000","134,473"," ",
="00680L","元大美債20正2","3,363,000","705,000","1,606,000","0","2,462,000","1,011,019,000","203,339,000","0","1,931,000","0","201,408,000","12,979,199"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,023,500","72,000","0","0","0","72,000","93,474"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","8,741"," ",
="00683L","期元大美元指正2","24,000","0","10,000","0","14,000","3,233,500","150,000","0","0","0","150,000","33,109"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","17,193"," ",
="00685L","群益臺灣加權正2","121,000","21,000","23,000","0","119,000","6,534,750","1,265,000","0","0","0","1,265,000","359,192"," ",
="00686R","群益臺灣加權反1","0","0","0","0","0","20,944,000","725,000","0","0","0","725,000","810,116"," ",
="00688L","國泰20年美債正2","1,900,000","65,000","504,000","0","1,461,000","451,278,750","98,532,000","0","617,000","0","97,915,000","6,286,951"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,222,250","0","0","0","0","0","48,400"," ",
="00690","兆豐藍籌30","0","0","0","0","0","22,207,500","1,126,000","0","0","0","1,126,000","376,401"," ",
="00692","富邦公司治理","0","0","0","0","0","176,320,000","9,487,000","587,000","0","0","10,074,000","698,439"," ",
="00693U","期街口S&P黃豆","1,000","1,000","0","0","2,000","9,416,500","419,000","0","0","0","419,000","139,573"," ",
="00700","富邦恒生國企","12,000","0","12,000","0","0","17,620,750","1,483,000","21,000","5,000","0","1,499,000","520,010"," ",
