"114年03月11日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","130,000","21,000","85,000","0","66,000","647,375,000","31,577,000","3,483,000","719,000","0","34,341,000","5,986,965"," ",
="0051","元大中型100","0","0","0","0","0","6,375,000","383,000","0","0","0","383,000","37,410"," ",
="0052","富邦科技","5,000","0","1,000","0","4,000","20,500,000","1,213,000","22,000","0","0","1,235,000","268,629"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","5,066"," ",
="0055","元大MSCI金融","0","0","0","0","0","19,913,500","388,000","0","0","0","388,000","41,931"," ",
="0056","元大高股息","41,000","14,000","24,000","0","31,000","2,793,758,500","90,820,000","1,549,000","0","0","92,369,000","11,186,832"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","6,752","X ",
="0061","元大寶滬深","0","0","0","0","0","38,029,000","993,000","0","0","0","993,000","150,810"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","3,231","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","2,487"," ",
="006205","富邦上証","0","0","0","0","0","35,484,750","1,601,000","0","0","0","1,601,000","187,712"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,194,500","895,000","0","0","0","895,000","62,637"," ",
="006207","復華滬深","0","0","0","0","0","8,098,000","729,000","0","0","0","729,000","59,613"," ",
="006208","富邦台50","6,000","2,000","1,000","0","7,000","482,010,000","52,129,000","54,000","0","0","52,183,000","4,522,555"," ",
="00631L","元大台灣50正2","2,063,000","135,000","198,000","0","2,000,000","37,521,000","6,766,000","2,000","10,000","0","6,758,000","1,697,001"," ",
="00632R","元大台灣50反1","6,067,000","248,000","47,000","0","6,268,000","273,301,932","32,998,000","0","0","0","32,998,000","6,934,282"," ",
="00633L","富邦上証正2","663,000","13,000","12,000","0","664,000","72,864,500","16,544,000","44,000","0","0","16,588,000","2,165,025"," ",
="00634R","富邦上証反1","57,000","0","0","0","57,000","11,689,000","43,000","0","0","0","43,000","116,725"," ",
="00635U","期元大S&P黃金","71,000","0","1,000","0","70,000","11,753,500","1,052,000","0","0","0","1,052,000","370,035"," ",
="00636","國泰中國A50","21,000","0","0","0","21,000","47,206,250","2,217,000","0","8,000","0","2,209,000","490,448"," ",
="00637L","元大滬深300正2","4,758,000","111,000","75,000","0","4,794,000","527,401,500","99,431,000","0","0","0","99,431,000","23,446,305"," ",
="00638R","元大滬深300反1","17,000","0","0","0","17,000","8,987,000","849,000","0","0","0","849,000","192,162"," ",
="00639","富邦深100","96,000","0","0","0","96,000","52,475,750","3,915,000","0","0","0","3,915,000","613,388"," ",
="00640L","富邦日本正2","111,000","2,000","7,000","0","106,000","3,979,750","622,000","0","0","0","622,000","157,074"," ",
="00641R","富邦日本反1","203,000","0","0","0","203,000","13,064,500","0","0","0","0","0","396,480"," ",
="00642U","期元大S&P石油","34,000","4,000","2,000","0","36,000","36,580,250","2,516,000","0","0","0","2,516,000","1,063,691"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","31,768,250","6,071,000","0","0","0","6,071,000","1,232,318"," ",
="00645","富邦日本","1,000","0","0","0","1,000","18,749,250","1,127,000","0","0","0","1,127,000","168,005"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","136,871,250","12,203,000","1,186,000","0","0","13,389,000","1,774,268"," ",
="00647L","元大S&P500正2","16,000","0","7,000","0","9,000","2,854,000","385,000","0","0","0","385,000","88,354"," ",
="00648R","元大S&P500反1","457,000","20,000","0","0","477,000","36,672,000","1,794,000","75,000","0","0","1,869,000","510,705"," ",
="00650L","復華香港正2","6,282,000","162,000","251,000","0","6,193,000","59,709,500","17,758,000","0","0","0","17,758,000","6,125,800"," ",
="00651R","復華香港反1","13,000","0","0","0","13,000","13,048,000","1,522,000","1,000","23,000","0","1,500,000","969,453"," ",
="00652","富邦印度","7,000","0","0","0","7,000","25,383,750","2,284,000","0","0","0","2,284,000","171,021"," ",
="00653L","富邦印度正2","30,000","3,000","2,000","0","31,000","5,850,750","684,000","7,000","0","0","691,000","146,966"," ",
="00654R","富邦印度反1","169,000","0","0","0","169,000","5,241,500","19,000","0","0","0","19,000","77,433"," ",
="00655L","國泰中國A50正2","328,000","17,000","1,000","0","344,000","39,239,500","9,027,000","0","0","0","9,027,000","1,572,628"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","110,730"," ",
="00657","國泰日經225","0","0","0","0","0","2,771,000","180,000","0","0","0","180,000","98,096"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","12,496"," ",
="00661","元大日經225","0","0","0","0","0","9,231,250","715,000","1,000","0","0","716,000","62,054"," ",
="00662","富邦NASDAQ","6,000","0","2,000","0","4,000","154,757,250","14,841,000","1,222,000","0","0","16,063,000","1,769,048"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","16,924"," ",
="00664R","國泰臺灣加權反1","947,000","17,000","6,000","0","958,000","138,143,750","20,816,000","0","0","0","20,816,000","4,277,702"," ",
="00665L","富邦恒生國企正2","12,016,000","1,671,000","466,000","0","13,221,000","153,616,250","56,249,000","617,000","0","0","56,866,000","4,580,500"," ",
