"114年01月22日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","46,000","27,000","14,000","0","59,000","558,250,000","22,055,000","44,000","2,043,000","0","20,056,000","3,382,933"," ",
="0051","元大中型100","0","0","0","0","0","6,125,000","383,000","31,000","0","0","414,000","31,194"," ",
="0052","富邦科技","1,000","0","0","0","1,000","20,000,000","809,000","0","0","0","809,000","268,800"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","4,897"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,163,500","386,000","0","0","0","386,000","48,302"," ",
="0056","元大高股息","38,000","0","12,000","0","26,000","2,698,883,500","104,155,000","648,000","25,210,000","0","79,593,000","15,109,352"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","7,186","X ",
="0061","元大寶滬深","0","0","0","0","0","38,154,000","1,110,000","0","0","0","1,110,000","144,917"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","2,828","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","3,063"," ",
="006205","富邦上証","0","0","0","0","0","39,359,750","1,690,000","0","0","0","1,690,000","188,340"," ",
="006206","元大上證50","2,000","0","0","0","2,000","11,444,500","883,000","0","0","0","883,000","41,497"," ",
="006207","復華滬深","0","0","0","0","0","8,348,000","796,000","0","0","0","796,000","42,759"," ",
="006208","富邦台50","8,000","1,000","1,000","0","8,000","421,885,000","51,713,000","0","517,000","0","51,196,000","3,557,277"," ",
="00631L","元大台灣50正2","2,383,000","87,000","132,000","0","2,338,000","32,646,000","6,837,000","0","164,000","0","6,673,000","1,530,970"," ",
="00632R","元大台灣50反1","5,151,000","117,000","55,000","0","5,213,000","284,926,932","28,185,000","0","200,000","0","27,985,000","6,091,415"," ",
="00633L","富邦上証正2","522,000","125,000","94,000","0","553,000","74,614,500","14,433,000","110,000","0","0","14,543,000","2,532,436"," ",
="00634R","富邦上証反1","61,000","0","0","0","61,000","11,689,000","43,000","0","0","0","43,000","78,157"," ",
="00635U","期元大S&P黃金","29,000","0","0","0","29,000","11,003,500","558,000","124,000","0","0","682,000","235,847"," ",
="00636","國泰中國A50","24,000","0","10,000","0","14,000","48,081,250","2,212,000","0","0","0","2,212,000","417,104"," ",
="00637L","元大滬深300正2","4,303,000","136,000","1,649,000","0","2,790,000","539,401,500","75,434,000","497,000","0","0","75,931,000","24,908,349"," ",
="00638R","元大滬深300反1","45,000","0","0","0","45,000","8,987,000","849,000","0","0","0","849,000","247,167"," ",
="00639","富邦深100","122,000","5,000","0","0","127,000","60,850,750","4,245,000","0","0","0","4,245,000","481,498"," ",
="00640L","富邦日本正2","186,000","7,000","0","0","193,000","4,479,750","608,000","0","0","0","608,000","126,489"," ",
="00641R","富邦日本反1","278,000","7,000","0","0","285,000","13,314,500","0","0","0","0","0","218,894"," ",
="00642U","期元大S&P石油","161,000","0","10,000","0","151,000","24,830,250","2,412,000","0","0","0","2,412,000","955,760"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","28,518,250","3,282,000","535,000","0","0","3,817,000","1,607,602"," ",
="00645","富邦日本","1,000","0","0","0","1,000","19,874,250","916,000","70,000","50,000","0","936,000","157,966"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","126,496,250","13,454,000","0","0","0","13,454,000","1,664,662"," ",
="00647L","元大S&P500正2","6,000","0","2,000","0","4,000","2,854,000","219,000","15,000","0","0","234,000","88,032"," ",
="00648R","元大S&P500反1","267,000","0","20,000","0","247,000","36,672,000","2,811,000","0","0","0","2,811,000","320,048"," ",
="00650L","復華香港正2","3,214,000","176,000","119,000","0","3,271,000","89,834,500","26,606,000","0","1,205,000","0","25,401,000","4,074,940"," ",
="00651R","復華香港反1","13,000","1,000","0","0","14,000","6,423,000","75,000","0","0","0","75,000","131,953"," ",
="00652","富邦印度","8,000","0","0","0","8,000","24,383,750","1,790,000","0","0","0","1,790,000","124,775"," ",
="00653L","富邦印度正2","34,000","0","6,000","0","28,000","5,100,750","356,000","75,000","0","0","431,000","103,147"," ",
="00654R","富邦印度反1","146,000","7,000","0","0","153,000","5,241,500","20,000","0","0","0","20,000","64,175"," ",
="00655L","國泰中國A50正2","301,000","2,000","98,000","0","205,000","39,239,500","8,299,000","0","0","0","8,299,000","1,607,509"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,214,250","9,000","0","0","0","9,000","135,282"," ",
="00657","國泰日經225","0","0","0","0","0","2,396,000","243,000","0","0","0","243,000","23,000"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","3,857"," ",
="00661","元大日經225","0","0","0","0","0","6,981,250","719,000","0","0","0","719,000","91,899"," ",
="00662","富邦NASDAQ","18,000","0","3,000","0","15,000","137,007,250","12,417,000","830,000","3,494,000","0","9,753,000","1,447,256"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","17,935"," ",
="00664R","國泰臺灣加權反1","570,000","25,000","79,000","0","516,000","147,018,750","22,389,000","396,000","0","0","22,785,000","3,879,362"," ",
="00665L","富邦恒生國企正2","4,970,000","546,000","552,000","0","4,964,000","210,116,250","75,867,000","0","0","0","75,867,000","8,179,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","2,281,000","8,000","0","0","0","8,000","40,728"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","116,000","13,000","0","0","129,000","71,632"," ",
="00669R","國泰美國道瓊反1","169,000","3,000","2,000","0","170,000","51,529,250","2,900,000","0","150,000","0","2,750,000","560,210"," ",
="00670L","富邦NASDAQ正2","1,136,000","5,000","4,000","0","1,137,000","15,411,250","982,000","0","0","0","982,000","428,310"," ",
="00671R","富邦NASDAQ反1","2,890,000","27,000","0","0","2,917,000","101,596,000","11,044,000","0","0","0","11,044,000","1,795,519"," ",
="00673R","期元大S&P原油反1","130,000","0","0","0","130,000","0","14,866,000","0","0","0","14,866,000","7,584,401","X ",
="00674R","期元大S&P黃金反1","3,000","0","0","0","3,000","12,025,750","344,000","0","0","0","344,000","141,675"," ",
="00675L","富邦臺灣加權正2","1,030,000","111,000","185,000","0","956,000","36,321,500","8,507,000","0","32,000","0","8,475,000","1,331,882"," ",
="00676R","富邦臺灣加權反1","11,000","0","11,000","0","0","128,502,750","2,953,000","0","0","0","2,953,000","2,635,987"," ",
="00678","群益那斯達克生技","0","0","0","0","0","1,862,000","166,000","0","0","0","166,000","138,791"," ",
="00680L","元大美債20正2","776,000","22,000","295,000","0","503,000","1,100,644,000","220,182,000","0","2,601,000","0","217,581,000","13,535,699"," ",
="00681R","元大美債20反1","0","0","0","0","0","2,898,500","72,000","0","0","0","72,000","108,641"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","8,817"," ",
="00683L","期元大美元指正2","25,000","0","0","0","25,000","3,233,500","150,000","0","0","0","150,000","53,934"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","13,305"," ",
="00685L","群益臺灣加權正2","171,000","5,000","1,000","0","175,000","5,284,750","1,056,000","0","0","0","1,056,000","267,135"," ",
="00686R","群益臺灣加權反1","0","0","0","0","0","20,069,000","27,000","330,000","0","0","357,000","438,099"," ",
="00688L","國泰20年美債正2","738,000","18,000","538,000","0","218,000","502,278,750","101,316,000","0","0","0","101,316,000","7,028,891"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,222,250","0","0","0","0","0","66,462"," ",
="00690","兆豐藍籌30","0","0","0","0","0","19,832,500","1,193,000","0","0","0","1,193,000","264,328"," ",
="00692","富邦公司治理","0","0","0","0","0","173,445,000","7,654,000","0","0","0","7,654,000","645,631"," ",
="00693U","期街口S&P黃豆","0","0","0","0","0","9,166,500","489,000","0","0","0","489,000","110,982"," ",
="00700","富邦恒生國企","0","0","0","0","0","10,995,750","967,000","0","0","0","967,000","95,349"," ",
="00701","國泰股利精選30","0","0","0","0","0","50,847,750","2,014,000","0","0","0","2,014,000","708,157"," ",
="00702","國泰標普低波高息","0","0","0","0","0","1,297,000","1,000","0","0","0","1,000","19,478"," ",
="00703","台新MSCI中國","0","0","0","0","0","3,637,500","32,000","0","0","0","32,000","39,957"," ",
="00706L","期元大S&P日圓正2","223,000","0","0","0","223,000","0","0","0","0","0","0","0","XV ",
="00707R","期元大S&P日圓反1","0","0","0","0","0","1,588,750","0","0","0","0","0","113","X ",
="00708L","期元大S&P黃金正2","192,000","18,000","0","0","210,000","10,768,250","1,720,000","0","0","0","1,720,000","285,418"," ",
="00709","富邦歐洲","0","0","0","0","0","1,990,000","66,000","0","0","0","66,000","13,313"," ",
="00710B","復華彭博非投等債","0","0","0","0","0","73,440,250","582,000","0","0","0","582,000","84,130"," ",
="00711B","復華彭博新興債","0","0","0","0","0","236,815,250","241,000","0","0","0","241,000","58,528"," ",
="00712","復華富時不動產","10,000","6,000","0","0","16,000","966,377,750","37,439,000","0","1,377,000","0","36,062,000","6,019,752"," ",
="00713","元大台灣高息低波","0","0","0","0","0","569,628,000","34,440,000","0","3,274,000","0","31,166,000","3,215,613"," ",
="00714","群益道瓊美國地產","0","0","0","0","0","7,141,750","447,000","0","0","0","447,000","92,519"," ",
="00715L","期街口布蘭特正2","12,724,000","216,000","436,000","0","12,504,000","75,971,000","8,919,000","0","0","0","8,919,000","7,981,476"," ",
="00717","富邦美國特別股","0","0","0","0","0","40,651,250","309,000","0","0","0","309,000","46,568","X ",
="00728","第一金工業30","0","0","0","0","0","12,105,750","334,000","48,000","0","0","382,000","69,468"," ",
="00730","富邦臺灣優質高息","0","0","0","0","0","21,636,000","901,000","0","0","0","901,000","112,283"," ",
="00731","復華富時高息低波","0","0","0","0","0","17,275,000","1,103,000","0","0","0","1,103,000","266,603"," ",
="00733","富邦臺灣中小","20,000","0","0","0","20,000","37,116,500","4,431,000","333,000","150,000","0","4,614,000","362,861"," ",
="00735","國泰臺韓科技","0","0","0","0","0","5,072,250","224,000","0","0","0","224,000","71,144"," ",
="00736","國泰新興市場","0","0","0","0","0","1,306,750","53,000","0","0","0","53,000","30,811"," ",
="00737","國泰AI機器人","0","0","0","0","0","5,009,500","415,000","0","0","0","415,000","37,787"," ",
="00738U","期元大道瓊白銀","6,000","0","0","0","6,000","15,074,750","705,000","0","0","0","705,000","252,875"," ",
="00739","元大MSCI A股","0","0","0","0","0","8,497,000","132,000","0","0","0","132,000","20,783"," ",
