"114年04月16日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","476,000","11,000","25,000","0","462,000","728,000,000","23,064,000","627,000","2,201,000","0","21,490,000","730,448"," ",
="0051","元大中型100","0","0","0","0","0","6,500,000","388,000","31,000","0","0","419,000","3,466"," ",
="0052","富邦科技","2,000","0","2,000","0","0","20,875,000","1,224,000","6,000","27,000","0","1,203,000","24,945","X ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","527"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,788,500","348,000","1,000","0","0","349,000","6,891"," ",
="0056","元大高股息","96,000","2,000","26,000","0","72,000","3,175,008,500","122,624,000","0","1,057,000","0","121,567,000","2,639,359","X ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","633","X ",
="0061","元大寶滬深","15,000","0","0","0","15,000","36,779,000","989,000","0","0","0","989,000","19,725"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","300","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","572"," ",
="006205","富邦上証","3,000","0","0","0","3,000","34,609,750","1,304,000","0","0","0","1,304,000","22,746"," ",
="006206","元大上證50","2,000","0","0","0","2,000","10,694,500","749,000","0","0","0","749,000","8,539"," ",
="006207","復華滬深","0","0","0","0","0","7,973,000","645,000","0","0","0","645,000","8,205"," ",
="006208","富邦台50","6,000","4,000","0","0","10,000","518,010,000","51,265,000","2,234,000","2,218,000","0","51,281,000","437,544"," ",
="00631L","元大台灣50正2","2,042,000","177,000","344,000","0","1,875,000","62,021,000","7,018,000","30,000","0","0","7,048,000","324,127"," ",
="00632R","元大台灣50反1","8,226,000","207,000","29,000","0","8,404,000","371,926,932","14,509,000","0","0","0","14,509,000","1,568,432"," ",
="00633L","富邦上証正2","1,432,000","69,000","7,000","0","1,494,000","66,864,500","12,353,000","0","3,000","0","12,350,000","310,094"," ",
="00634R","富邦上証反1","56,000","0","0","0","56,000","11,689,000","43,000","0","0","0","43,000","26,973"," ",
="00635U","期元大S&P黃金","74,000","1,000","2,000","0","73,000","19,878,500","553,000","30,000","0","0","583,000","90,947"," ",
="00636","國泰中國A50","32,000","0","30,000","0","2,000","46,456,250","3,277,000","0","0","0","3,277,000","78,219"," ",
="00637L","元大滬深300正2","4,731,000","420,000","331,000","0","4,820,000","477,401,500","78,442,000","0","612,000","0","77,830,000","2,544,751"," ",
="00638R","元大滬深300反1","15,000","0","0","0","15,000","13,237,000","756,000","0","0","0","756,000","43,413"," ",
="00639","富邦深100","12,000","0","10,000","0","2,000","48,600,750","3,475,000","0","0","0","3,475,000","73,741"," ",
="00640L","富邦日本正2","60,000","2,000","1,000","0","61,000","4,729,750","701,000","0","22,000","0","679,000","36,411"," ",
="00641R","富邦日本反1","193,000","0","0","0","193,000","10,939,500","433,000","0","0","0","433,000","86,636"," ",
="00642U","期元大S&P石油","39,000","3,000","10,000","0","32,000","36,705,250","2,595,000","0","0","0","2,595,000","172,337"," ",
="00643","群益深証中小","11,000","0","0","0","11,000","30,268,250","4,569,000","0","279,000","0","4,290,000","108,867"," ",
="00645","富邦日本","0","0","0","0","0","16,374,250","1,413,000","0","0","0","1,413,000","20,453"," ",
="00646","元大S&P500","6,000","0","0","0","6,000","140,996,250","14,217,000","3,000","0","0","14,220,000","130,942"," ",
="00647L","元大S&P500正2","15,000","0","9,000","0","6,000","3,729,000","242,000","0","0","0","242,000","18,030"," ",
="00648R","元大S&P500反1","316,000","8,000","4,000","0","320,000","35,797,000","1,259,000","0","0","0","1,259,000","116,058"," ",
="00650L","復華香港正2","5,047,000","69,000","301,000","0","4,815,000","59,834,500","15,180,000","224,000","0","0","15,404,000","805,286"," ",
="00651R","復華香港反1","12,000","3,000","0","0","15,000","11,048,000","574,000","0","0","0","574,000","112,703"," ",
="00652","富邦印度","0","0","0","0","0","25,883,750","2,323,000","0","0","0","2,323,000","15,369"," ",
="00653L","富邦印度正2","26,000","3,000","0","0","29,000","5,225,750","662,000","0","138,000","0","524,000","14,590"," ",
="00654R","富邦印度反1","166,000","0","0","0","166,000","5,241,500","46,000","0","0","0","46,000","14,582"," ",
="00655L","國泰中國A50正2","272,000","7,000","6,000","0","273,000","36,614,500","9,097,000","0","5,000","0","9,092,000","164,926"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","13,466"," ",
="00657","國泰日經225","0","0","0","0","0","2,271,000","198,000","0","0","0","198,000","7,424"," ",
="00660","元大歐洲50","0","0","0","0","0","1,882,750","1,000","0","0","0","1,000","2,793"," ",
="00661","元大日經225","0","0","0","0","0","8,356,250","717,000","0","0","0","717,000","7,095"," ",
