"114年04月10日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","480,000","6,000","0","0","486,000","724,875,000","24,943,000","7,000","2,045,000","0","22,905,000","723,626"," ",
="0051","元大中型100","0","0","0","0","0","6,500,000","371,000","0","0","0","371,000","3,084"," ",
="0052","富邦科技","2,000","0","0","0","2,000","20,875,000","1,236,000","0","56,000","0","1,180,000","23,758"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","444"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,913,500","337,000","0","0","0","337,000","6,454"," ",
="0056","元大高股息","1,080,000","2,000","9,000","0","1,073,000","3,135,258,500","135,450,000","248,000","0","0","135,698,000","2,330,943"," ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","641"," ",
="0061","元大寶滬深","14,000","0","0","0","14,000","37,029,000","989,000","0","0","0","989,000","19,742"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,679,500","8,000","0","0","0","8,000","283","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","468"," ",
="006205","富邦上証","43,000","0","40,000","0","3,000","34,609,750","1,303,000","1,000","0","0","1,304,000","20,302"," ",
="006206","元大上證50","3,000","0","1,000","0","2,000","10,819,500","749,000","0","0","0","749,000","8,905"," ",
="006207","復華滬深","0","0","0","0","0","7,973,000","738,000","0","0","0","738,000","7,311"," ",
="006208","富邦台50","40,000","1,000","2,000","0","39,000","509,760,000","51,882,000","0","405,000","0","51,477,000","472,582"," ",
="00631L","元大台灣50正2","1,355,000","49,000","35,000","19,000","1,350,000","51,646,000","7,260,000","60,000","470,000","0","6,850,000","273,317"," ",
="00632R","元大台灣50反1","12,174,000","44,000","1,006,000","31,000","11,181,000","258,801,932","22,985,000","0","1,163,000","0","21,822,000","1,264,644"," ",
="00633L","富邦上証正2","1,263,000","180,000","62,000","0","1,381,000","67,989,500","13,669,000","0","381,000","0","13,288,000","294,017"," ",
="00634R","富邦上証反1","60,000","0","3,000","0","57,000","11,689,000","43,000","0","0","0","43,000","25,157"," ",
="00635U","期元大S&P黃金","78,000","8,000","0","0","86,000","16,753,500","553,000","0","0","0","553,000","68,535"," ",
="00636","國泰中國A50","322,000","0","80,000","0","242,000","46,706,250","3,259,000","3,000","20,000","0","3,242,000","75,792"," ",
="00637L","元大滬深300正2","4,364,000","259,000","367,000","0","4,256,000","481,776,500","85,723,000","0","522,000","0","85,201,000","2,609,040"," ",
="00638R","元大滬深300反1","16,000","0","0","0","16,000","13,237,000","866,000","0","80,000","0","786,000","42,827"," ",
="00639","富邦深100","64,000","1,000","1,000","20,000","44,000","49,100,750","3,658,000","0","100,000","0","3,558,000","75,037"," ",
="00640L","富邦日本正2","98,000","13,000","39,000","0","72,000","4,104,750","694,000","0","0","0","694,000","31,858"," ",
="00641R","富邦日本反1","203,000","0","0","0","203,000","12,689,500","390,000","43,000","0","0","433,000","82,442"," ",
="00642U","期元大S&P石油","61,000","7,000","31,000","0","37,000","36,455,250","2,753,000","0","0","0","2,753,000","176,945"," ",
="00643","群益深証中小","1,000","0","0","0","1,000","30,893,250","4,968,000","0","0","0","4,968,000","106,447"," ",
="00645","富邦日本","4,000","0","0","0","4,000","16,374,250","1,355,000","18,000","0","0","1,373,000","19,727"," ",
="00646","元大S&P500","6,000","1,000","0","0","7,000","137,121,250","15,176,000","81,000","150,000","0","15,107,000","141,492"," ",
="00647L","元大S&P500正2","16,000","0","9,000","0","7,000","3,729,000","246,000","0","0","0","246,000","15,873"," ",
="00648R","元大S&P500反1","419,000","156,000","99,000","0","476,000","35,797,000","1,252,000","7,000","0","0","1,259,000","106,661"," ",
="00650L","復華香港正2","5,279,000","581,000","925,000","0","4,935,000","59,834,500","15,998,000","0","0","0","15,998,000","812,719"," ",
="00651R","復華香港反1","111,000","7,000","68,000","0","50,000","11,798,000","861,000","0","101,000","0","760,000","121,385"," ",
="00652","富邦印度","0","0","0","0","0","25,383,750","2,314,000","12,000","3,000","0","2,323,000","16,448"," ",
="00653L","富邦印度正2","28,000","2,000","4,000","0","26,000","5,475,750","647,000","15,000","0","0","662,000","16,164"," ",
="00654R","富邦印度反1","172,000","0","0","0","172,000","5,741,500","22,000","10,000","0","0","32,000","14,759"," ",
="00655L","國泰中國A50正2","252,000","23,000","11,000","0","264,000","37,114,500","9,094,000","0","0","0","9,094,000","170,199"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","12,696"," ",
="00657","國泰日經225","0","0","0","0","0","2,521,000","198,000","0","0","0","198,000","8,355"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","2,176"," ",
