"114年03月27日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
"1102","亞泥","0","6,000","0","0","6,000","886,640,720","6,705,205","36,000","42,000","0","6,699,205","2,200,260"," ",
"1103","嘉泥","2,000","0","0","0","2,000","197,561,864","2,931,000","0","64,000","0","2,867,000","291,657"," ",
"1104","環泥","0","0","0","0","0","171,670,454","4,934,510","1,000","74,000","0","4,861,510","125,871"," ",
"1108","幸福","1,000","0","0","0","1,000","101,184,512","1,018,000","0","0","0","1,018,000","75,517"," ",
"1109","信大","9,000","0","0","0","9,000","85,289,717","844,000","0","2,000","0","842,000","29,838"," ",
"1110","東泥","0","0","0","0","0","143,000,199","722,000","0","0","0","722,000","84,637"," ",
"1201","味全","1,000","0","0","0","1,000","126,515,728","1,986,338","17,000","13,000","0","1,990,338","74,636"," ",
"1203","味王","0","0","0","0","0","60,000,000","43,000","0","0","0","43,000","17,188"," ",
"1210","大成","3,000","0","1,000","0","2,000","223,691,805","10,687,050","0","94,000","0","10,593,050","420,755"," ",
"1213","大飲","0","0","0","0","0","0","0","0","0","0","0","0","XV ",
"1215","卜蜂","0","0","0","0","0","73,697,524","4,650,900","1,000","0","0","4,651,900","131,554"," ",
"1216","統一","0","1,000","0","0","1,000","1,420,503,855","3,470,000","834,000","0","0","4,304,000","2,222,751"," ",
"1217","愛之味","0","0","0","0","0","123,628,334","2,737,000","0","0","0","2,737,000","198,924"," ",
"1218","泰山","0","0","0","0","0","124,999,759","1,820,908","0","0","0","1,820,908","230,443"," ",
"1219","福壽","0","0","0","0","0","85,400,591","2,508,880","0","416,000","0","2,092,880","70,505"," ",
"1220","台榮","0","0","0","0","0","44,269,486","972,000","1,000","3,000","0","970,000","162,586"," ",
"1225","福懋油","1,836,000","26,000","16,000","0","1,846,000","57,409,551","832,000","0","0","0","832,000","464,018"," ",
"1227","佳格","4,000","0","0","0","4,000","228,772,397","2,481,000","6,000","0","0","2,487,000","142,530"," ",
"1229","聯華","1,000","1,000","0","0","2,000","427,609,683","17,926,500","12,000","211,000","0","17,727,500","306,221"," ",
"1231","聯華食","4,000","0","0","0","4,000","67,830,562","2,591,100","49,000","114,000","0","2,526,100","321,806"," ",
"1232","大統益","0","0","0","0","0","39,993,728","307,000","0","0","0","307,000","21,738"," ",
"1233","天仁","0","0","0","0","0","22,647,987","36,000","11,000","0","0","47,000","15,146"," ",
"1234","黑松","0","0","0","0","0","100,467,773","365,000","0","0","0","365,000","23,417"," ",
"1235","興泰","4,000","0","0","0","4,000","39,287,049","27,440","0","0","0","27,440","9,878"," ",
"1236","宏亞","0","0","0","0","0","21,668,502","55,000","0","0","0","55,000","4,605"," ",
"1256","鮮活果汁-KY","0","0","0","0","0","8,460,540","209,000","0","0","0","209,000","14,389"," ",
"1301","台塑","1,943,000","162,000","134,000","0","1,971,000","1,591,435,195","247,240,178","3,974,000","83,000","0","251,131,178","8,617,956"," ",
"1303","南亞","477,000","53,000","36,000","0","494,000","1,982,705,397","135,529,843","3,027,000","0","0","138,556,843","4,663,907"," ",
"1304","台聚","0","3,000","0","0","3,000","297,190,875","18,308,000","50,000","0","0","18,358,000","1,427,709"," ",
"1305","華夏","0","5,000","0","0","5,000","145,262,623","14,341,750","32,000","0","0","14,373,750","409,706"," ",
"1307","三芳","60,000","1,000","3,000","0","58,000","99,454,531","3,006,000","1,000","53,000","0","2,954,000","1,242,857"," ",
"1308","亞聚","0","0","0","0","0","148,435,979","14,355,690","27,000","0","0","14,382,690","344,414"," ",
"1309","台達化","0","5,000","0","0","5,000","99,396,712","7,773,550","81,000","84,000","0","7,770,550","436,567"," ",
"1310","台苯","0","0","0","0","0","131,967,441","7,392,000","25,000","0","0","7,417,000","229,213"," ",
"1312","國喬","79,000","0","0","1,000","78,000","276,655,082","46,127,458","151,000","193,000","0","46,085,458","1,723,013"," ",
"1313","聯成","0","0","0","0","0","342,019,901","12,247,000","16,000","0","0","12,263,000","1,248,534"," ",
"1314","中石化","55,000","2,000","0","0","57,000","946,212,532","178,710,807","529,000","151,000","0","179,088,807","3,491,025"," ",
"1315","達新","0","0","0","0","0","24,774,750","37,000","0","0","0","37,000","4,281"," ",
"1316","上曜","1,587,000","772,000","646,000","0","1,713,000","91,690,754","18,632,461","2,036,000","44,000","0","20,624,461","6,924,003"," ",
"1319","東陽","266,000","49,000","29,000","0","286,000","147,869,267","8,624,474","186,000","0","0","8,810,474","1,277,424"," ",
"1321","大洋","0","0","0","0","0","56,807,067","2,482,000","0","18,000","0","2,464,000","92,442","X ",
"1323","永裕","0","0","0","0","0","22,818,638","158,000","3,000","0","0","161,000","17,649","X ",
"1324","地球","0","0","0","0","0","18,780,470","253,000","0","0","0","253,000","11,517"," ",
"1325","恆大","627,000","0","8,000","0","619,000","21,320,299","1,835,000","0","0","0","1,835,000","234,322"," ",
"1326","台化","180,000","1,000","33,000","0","148,000","1,465,296,572","155,139,318","393,000","0","0","155,532,318","5,933,073"," ",
"1337","再生-KY","5,000","0","0","0","5,000","67,238,682","1,911,994","1,000","0","0","1,912,994","132,593"," ",
"1338","廣華-KY","1,000","0","0","0","1,000","20,960,000","721,000","0","1,000","0","720,000","32,094"," ",
"1339","昭輝","0","0","0","0","0","18,534,718","401,000","0","0","0","401,000","15,979"," ",
"1340","勝悅-KY","0","0","0","0","0","38,230,713","836,600","0","0","0","836,600","25,249"," ",
"1342","八貫","1,000","0","0","0","1,000","19,653,814","1,650,127","75,000","0","0","1,725,127","88,345"," ",
"1402","遠東新","0","15,000","0","0","15,000","1,338,218,806","7,086,000","197,000","0","0","7,283,000","2,146,883"," ",
"1409","新纖","0","0","0","0","0","404,602,321","10,093,000","24,000","0","0","10,117,000","544,677"," ",
"1410","南染","0","0","0","0","0","15,750,000","64,000","0","0","0","64,000","6,303"," ",
"1413","宏洲","0","0","0","0","0","0","0","0","0","0","0","0","XV ",
"1414","東和","0","0","0","0","0","55,000,000","897,000","0","0","0","897,000","164,558","X ",
