"114年01月14日 信用額度總量管制餘額表"
"股票",,"融券",,,,,,"借券賣出",,,,,,"",
"代號","名稱","前日餘額","賣出","買進","現券","今日餘額","次一營業日限額","前日餘額","當日賣出","當日還券","當日調整","當日餘額","次一營業日可限額","備註",
="0050","元大台灣50","4,000","0","0","4,000","0","555,625,000","23,361,000","0","0","0","23,361,000","2,979,735","X ",
="0051","元大中型100","0","0","0","0","0","6,000,000","383,000","0","0","0","383,000","31,849"," ",
="0052","富邦科技","2,000","0","0","0","2,000","19,625,000","869,000","159,000","0","0","1,028,000","243,275"," ",
="0053","元大電子","0","0","0","0","0","1,372,000","51,000","0","0","0","51,000","4,754"," ",
="0055","元大MSCI金融","0","0","0","0","0","18,163,500","383,000","3,000","0","0","386,000","51,478"," ",
="0056","元大高股息","0","0","0","0","0","2,622,008,500","132,628,000","853,000","0","0","133,481,000","13,028,814","X ",
="0057","富邦摩台","0","0","0","0","0","381,750","0","0","0","0","0","5,967","X ",
="0061","元大寶滬深","0","0","0","0","0","38,154,000","1,273,000","0","0","0","1,273,000","200,869"," ",
="006203","元大MSCI台灣","0","0","0","0","0","2,554,500","8,000","0","0","0","8,000","2,737","X ",
="006204","永豐臺灣加權","0","0","0","0","0","375,000","0","0","0","0","0","2,853"," ",
="006205","富邦上証","0","0","0","0","0","39,609,750","1,690,000","0","0","0","1,690,000","232,169"," ",
="006206","元大上證50","1,000","0","0","0","1,000","11,319,500","883,000","0","0","0","883,000","45,280"," ",
="006207","復華滬深","0","0","0","0","0","8,473,000","966,000","0","0","0","966,000","54,886"," ",
="006208","富邦台50","7,000","0","0","0","7,000","416,760,000","52,162,000","550,000","0","0","52,712,000","3,258,383"," ",
="00631L","元大台灣50正2","2,189,000","94,000","63,000","0","2,220,000","34,146,000","6,799,000","52,000","0","0","6,851,000","1,507,697"," ",
="00632R","元大台灣50反1","6,813,000","57,000","17,000","0","6,853,000","279,926,932","29,094,000","0","836,000","0","28,258,000","14,516,558"," ",
="00633L","富邦上証正2","894,000","553,000","3,000","0","1,444,000","73,489,500","14,890,000","0","0","0","14,890,000","2,799,465"," ",
="00634R","富邦上証反1","61,000","0","0","0","61,000","11,689,000","43,000","0","0","0","43,000","96,942"," ",
="00635U","期元大S&P黃金","28,000","0","0","0","28,000","11,128,500","558,000","0","0","0","558,000","227,845"," ",
="00636","國泰中國A50","13,000","10,000","0","0","23,000","48,956,250","3,403,000","0","0","0","3,403,000","500,822"," ",
="00637L","元大滬深300正2","3,102,000","954,000","89,000","100,000","3,867,000","534,776,500","84,513,000","631,000","1,000,000","0","84,144,000","27,292,677"," ",
="00638R","元大滬深300反1","45,000","0","0","0","45,000","8,987,000","849,000","0","0","0","849,000","362,299"," ",
="00639","富邦深100","97,000","10,000","0","0","107,000","61,100,750","5,046,000","0","0","0","5,046,000","561,522"," ",
="00640L","富邦日本正2","191,000","1,000","1,000","0","191,000","4,479,750","666,000","0","0","0","666,000","125,235"," ",
="00641R","富邦日本反1","278,000","0","0","0","278,000","13,564,500","473,000","0","0","0","473,000","205,481"," ",
="00642U","期元大S&P石油","193,000","5,000","0","0","198,000","27,580,250","2,764,000","0","0","0","2,764,000","1,057,008"," ",
="00643","群益深証中小","125,000","0","0","0","125,000","29,018,250","3,777,000","0","0","0","3,777,000","1,821,870"," ",
="00645","富邦日本","1,000","0","0","0","1,000","20,249,250","906,000","0","0","0","906,000","159,464"," ",
="00646","元大S&P500","3,000","0","0","0","3,000","125,496,250","7,555,000","0","0","0","7,555,000","1,542,710"," ",
="00647L","元大S&P500正2","4,000","0","0","0","4,000","2,729,000","219,000","0","0","0","219,000","88,251"," ",
="00648R","元大S&P500反1","292,000","3,000","0","0","295,000","38,172,000","2,811,000","0","0","0","2,811,000","291,991"," ",
="00650L","復華香港正2","2,252,000","312,000","11,000","30,000","2,523,000","94,084,500","29,545,000","0","0","0","29,545,000","4,811,336"," ",
="00651R","復華香港反1","14,000","0","0","0","14,000","7,298,000","74,000","1,000","0","0","75,000","132,381"," ",
="00652","富邦印度","8,000","0","0","0","8,000","24,383,750","1,802,000","0","0","0","1,802,000","118,267"," ",
="00653L","富邦印度正2","43,000","0","2,000","0","41,000","4,975,750","351,000","0","0","0","351,000","103,237"," ",
="00654R","富邦印度反1","146,000","0","0","0","146,000","5,366,500","49,000","0","0","0","49,000","56,871"," ",
="00655L","國泰中國A50正2","242,000","49,000","6,000","0","285,000","39,239,500","8,299,000","0","0","0","8,299,000","1,799,718"," ",
="00656R","國泰中國A50反1","1,000","0","0","0","1,000","5,464,250","9,000","0","0","0","9,000","167,636"," ",
="00657","國泰日經225","0","0","0","0","0","2,396,000","243,000","0","0","0","243,000","28,434"," ",
="00660","元大歐洲50","0","0","0","0","0","1,757,750","1,000","0","0","0","1,000","4,120"," ",
="00661","元大日經225","0","0","0","0","0","6,981,250","717,000","0","0","0","717,000","93,460"," ",
="00662","富邦NASDAQ","11,000","1,000","0","0","12,000","129,507,250","11,918,000","0","1,000,000","0","10,918,000","1,669,001"," ",
="00663L","國泰臺灣加權正2","0","0","0","0","0","327,250","16,000","0","0","0","16,000","16,683"," ",
="00664R","國泰臺灣加權反1","613,000","10,000","13,000","0","610,000","148,268,750","24,006,000","0","144,000","0","23,862,000","4,431,687"," ",
="00665L","富邦恒生國企正2","3,241,000","394,000","45,000","0","3,590,000","218,741,250","75,871,000","0","4,000","0","75,867,000","11,629,500"," ",
="00666R","富邦恒生國企反1","0","0","0","0","0","2,281,000","8,000","0","0","0","8,000","39,457"," ",
="00668","國泰美國道瓊","0","0","0","0","0","3,758,250","116,000","0","0","0","116,000","72,877"," ",
="00669R","國泰美國道瓊反1","157,000","5,000","0","0","162,000","52,904,250","2,900,000","0","0","0","2,900,000","572,244"," ",
="00670L","富邦NASDAQ正2","1,089,000","27,000","10,000","0","1,106,000","15,411,250","982,000","0","0","0","982,000","409,511"," ",
="00671R","富邦NASDAQ反1","2,871,000","15,000","0","0","2,886,000","102,346,000","11,044,000","0","0","0","11,044,000","1,775,058"," ",
="00673R","期元大S&P原油反1","139,000","74,000","66,000","0","147,000","0","16,010,000","245,000","0","0","16,255,000","6,918,709","X ",
="00674R","期元大S&P黃金反1","3,000","0","0","0","3,000","12,150,750","344,000","0","0","0","344,000","149,179"," ",
="00675L","富邦臺灣加權正2","983,000","96,000","106,000","0","973,000","38,321,500","8,830,000","200,000","0","0","9,030,000","1,296,833"," ",
="00676R","富邦臺灣加權反1","211,000","0","118,000","2,000","91,000","129,752,750","1,954,000","0","0","0","1,954,000","2,539,497"," ",
="00678","群益那斯達克生技","0","0","0","0","0","1,862,000","193,000","0","0","0","193,000","140,572"," ",
="00680L","元大美債20正2","799,000","81,000","100,000","0","780,000","1,115,519,000","244,344,000","0","6,454,000","0","237,890,000","14,768,101"," ",
="00681R","元大美債20反1","0","0","0","0","0","3,273,500","73,000","0","1,000","0","72,000","124,645"," ",
="00682U","期元大美元指數","0","0","0","0","0","1,536,000","10,000","0","0","0","10,000","4,860"," ",
="00683L","期元大美元指正2","29,000","0","0","0","29,000","3,233,500","150,000","0","0","0","150,000","51,021"," ",
="00684R","期元大美元指反1","0","0","0","0","0","1,922,000","0","0","0","0","0","11,120"," ",
="00685L","群益臺灣加權正2","134,000","10,000","10,000","0","134,000","5,784,750","971,000","0","0","0","971,000","251,605"," ",
="00686R","群益臺灣加權反1","0","0","0","0","0","19,569,000","18,000","0","0","0","18,000","453,401"," ",
="00688L","國泰20年美債正2","3,935,000","16,000","487,000","0","3,464,000","505,653,750","107,789,000","200,000","3,364,000","0","104,625,000","7,498,934"," ",
="00689R","國泰20年美債反1","0","0","0","0","0","2,847,250","0","0","0","0","0","52,342"," ",
="00690","兆豐藍籌30","0","0","0","0","0","19,832,500","1,193,000","0","0","0","1,193,000","255,089"," ",
="00692","富邦公司治理","0","0","0","0","0","173,320,000","9,154,000","0","0","0","9,154,000","637,733"," ",
="00693U","期街口S&P黃豆","2,000","0","1,000","0","1,000","9,041,500","480,000","0","0","0","480,000","82,314"," ",
="00700","富邦恒生國企","0","0","0","0","0","14,495,750","967,000","0","0","0","967,000","105,843"," ",
="00701","國泰股利精選30","0","0","0","0","0","47,347,750","1,931,000","27,000","0","0","1,958,000","466,788","X ",
="00702","國泰標普低波高息","0","0","0","0","0","1,547,000","1,000","0","0","0","1,000","11,733","X ",
="00703","台新MSCI中國","0","0","0","0","0","3,762,500","32,000","0","0","0","32,000","53,558"," ",
="00706L","期元大S&P日圓正2","223,000","0","0","0","223,000","0","0","0","0","0","0","0","XV ",
="00707R","期元大S&P日圓反1","0","0","0","0","0","1,588,750","0","0","0","0","0","63","X ",
="00708L","期元大S&P黃金正2","167,000","2,000","2,000","0","167,000","11,268,250","1,445,000","110,000","0","0","1,555,000","270,680"," ",
="00709","富邦歐洲","0","0","0","0","0","2,115,000","66,000","0","0","0","66,000","13,075"," ",
="00710B","復華彭博非投等債","0","0","0","0","0","73,440,250","582,000","0","0","0","582,000","83,988"," ",
="00711B","復華彭博新興債","0","0","0","0","0","236,815,250","241,000","0","0","0","241,000","56,081"," ",
="00712","復華富時不動產","6,000","0","5,000","0","1,000","968,502,750","49,321,000","0","0","0","49,321,000","6,355,959"," ",
="00713","元大台灣高息低波","0","0","0","0","0","565,003,000","40,602,000","77,000","5,739,000","0","34,940,000","3,641,086"," ",
="00714","群益道瓊美國地產","0","0","0","0","0","7,266,750","397,000","0","0","0","397,000","95,940"," ",
="00715L","期街口布蘭特正2","17,964,000","525,000","189,000","0","18,300,000","91,971,000","11,383,000","0","713,000","0","10,670,000","10,519,651"," ",
="00717","富邦美國特別股","0","0","0","0","0","40,776,250","447,000","0","0","0","447,000","45,019","X ",
="00728","第一金工業30","0","0","0","0","0","12,105,750","334,000","0","0","0","334,000","76,728"," ",
="00730","富邦臺灣優質高息","0","0","0","0","0","21,761,000","1,401,000","0","0","0","1,401,000","134,838","X ",
="00731","復華富時高息低波","0","0","0","0","0","17,025,000","1,023,000","0","0","0","1,023,000","266,353"," ",
="00733","富邦臺灣中小","18,000","1,000","0","0","19,000","35,991,500","4,025,000","107,000","0","0","4,132,000","336,252"," ",
="00735","國泰臺韓科技","0","0","0","0","0","5,197,250","238,000","0","0","0","238,000","68,151","X ",
="00736","國泰新興市場","0","0","0","0","0","1,306,750","53,000","0","0","0","53,000","31,072","X ",
="00737","國泰AI機器人","0","0","0","0","0","5,009,500","446,000","0","0","0","446,000","29,746"," ",
="00738U","期元大道瓊白銀","23,000","1,000","14,000","0","10,000","15,199,750","835,000","0","0","0","835,000","236,214"," ",
="00739","元大MSCI A股","0","0","0","0","0","8,372,000","132,000","0","0","0","132,000","19,355"," ",
="00752","中信中國50","12,000","0","0","0","12,000","99,554,000","6,896,000","0","52,000","0","6,844,000","701,911"," ",
="00753L","中信中國50正2","5,174,000","251,000","16,000","0","5,409,000","303,164,250","37,035,000","0","0","0","37,035,000","9,033,735"," ",
="00757","統一FANG+","82,000","0","5,000","0","77,000","99,123,500","8,175,000","77,000","0","0","8,252,000","2,059,198"," ",
="00762","元大全球AI","0","0","0","0","0","12,187,000","493,000","0","0","0","493,000","97,680"," ",
="00763U","期街口道瓊銅","0","0","0","0","0","7,766,250","272,000","0","0","0","272,000","46,940"," ",
="00770","國泰北美科技","0","0","0","0","0","24,739,500","2,692,000","0","0","0","2,692,000","506,556","X ",
="00771","元大US高息特別股","0","0","0","0","0","4,431,250","50,000","0","0","0","50,000","7,039","X ",
="00775B","新光投等債15+","0","0","0","0","0","58,400,000","1,000","0","0","0","1,000","6,711","X ",
="00783","富邦中証500","0","0","0","0","0","3,757,750","366,000","0","0","0","366,000","59,209"," ",
